NAME,county,state,Total_Pop_2009,Total_Pop_2011,Total_Pop_2013,Total_Pop_2015,Total_Pop_2016,Total_Pop_2021,Total_Pop_25_to_29_2009,Total_Pop_25_to_29_2011,Total_Pop_25_to_29_2013,Total_Pop_25_to_29_2015,Total_Pop_25_to_29_2016,Total_Pop_25_to_29_2021,2009-2021 Total_Pop Change,2009-2021 Total_Pop % Change,2009-2021 Total_Pop Change Rank,2009-2021 Total_Pop Change Percentile,2009-2021 Total_Pop % Change Rank,2009-2021 Total_Pop % Change Percentile,2011-2021 Total_Pop Change,2011-2021 Total_Pop % Change,2011-2021 Total_Pop Change Rank,2011-2021 Total_Pop Change Percentile,2011-2021 Total_Pop % Change Rank,2011-2021 Total_Pop % Change Percentile,2013-2021 Total_Pop Change,2013-2021 Total_Pop % Change,2013-2021 Total_Pop Change Rank,2013-2021 Total_Pop Change Percentile,2013-2021 Total_Pop % Change Rank,2013-2021 Total_Pop % Change Percentile,2015-2021 Total_Pop Change,2015-2021 Total_Pop % Change,2015-2021 Total_Pop Change Rank,2015-2021 Total_Pop Change Percentile,2015-2021 Total_Pop % Change Rank,2015-2021 Total_Pop % Change Percentile,2016-2021 Total_Pop Change,2016-2021 Total_Pop % Change,2016-2021 Total_Pop Change Rank,2016-2021 Total_Pop Change Percentile,2016-2021 Total_Pop % Change Rank,2016-2021 Total_Pop % Change Percentile,2009-2021 Total_Pop_25_to_29 Change,2009-2021 Total_Pop_25_to_29 % Change,2009-2021 Total_Pop_25_to_29 Change Rank,2009-2021 Total_Pop_25_to_29 Change Percentile,2009-2021 Total_Pop_25_to_29 % Change Rank,2009-2021 Total_Pop_25_to_29 % Change Percentile,2011-2021 Total_Pop_25_to_29 Change,2011-2021 Total_Pop_25_to_29 % Change,2011-2021 Total_Pop_25_to_29 Change Rank,2011-2021 Total_Pop_25_to_29 Change Percentile,2011-2021 Total_Pop_25_to_29 % Change Rank,2011-2021 Total_Pop_25_to_29 % Change Percentile,2013-2021 Total_Pop_25_to_29 Change,2013-2021 Total_Pop_25_to_29 % Change,2013-2021 Total_Pop_25_to_29 Change Rank,2013-2021 Total_Pop_25_to_29 Change Percentile,2013-2021 Total_Pop_25_to_29 % Change Rank,2013-2021 Total_Pop_25_to_29 % Change Percentile,2015-2021 Total_Pop_25_to_29 Change,2015-2021 Total_Pop_25_to_29 % Change,2015-2021 Total_Pop_25_to_29 Change Rank,2015-2021 Total_Pop_25_to_29 Change Percentile,2015-2021 Total_Pop_25_to_29 % Change Rank,2015-2021 Total_Pop_25_to_29 % Change Percentile,2016-2021 Total_Pop_25_to_29 Change,2016-2021 Total_Pop_25_to_29 % Change,2016-2021 Total_Pop_25_to_29 Change Rank,2016-2021 Total_Pop_25_to_29 Change Percentile,2016-2021 Total_Pop_25_to_29 % Change Rank,2016-2021 Total_Pop_25_to_29 % Change Percentile
"Alachua County, Florida",001,12,238990.0,246203.0,249848.0,254218.0,256581.0,276171.0,13214.0,20668.0,21242.0,21428.0,21634.0,23094.0,37181.0,15.557554709402076,207.0,93.4311224489796,384.0,87.78698979591837,29968.0,12.172069389893704,213.0,93.24195090851131,325.0,89.67166082244182,26323.0,10.535605648234124,196.0,93.78585086042065,295.0,90.63097514340345,21953.0,8.635501813404245,185.0,94.14199299586119,275.0,91.27666348296721,19590.0,7.635015842950188,181.0,94.26934097421203,272.0,91.37217446673034,9880.0,74.76918419857728,50.0,98.4375,149.0,95.28061224489795,2426.0,11.73795239016837,196.0,93.78386993943258,923.0,70.60886197003506,1852.0,8.718576405234902,209.0,93.37157425111536,1109.0,64.69088591459528,1666.0,7.774873996639919,185.0,94.14199299586119,1188.0,62.209487424387135,1460.0,6.748636405657771,174.0,94.49219993632602,1199.0,61.85928048392232
"Alamance County, North Carolina",001,37,144769.0,149439.0,152472.0,155258.0,156372.0,169185.0,9515.0,8422.0,8622.0,9135.0,9471.0,10436.0,24416.0,16.865489158590584,294.0,90.65688775510205,324.0,89.70025510204081,19746.0,13.213418184008185,300.0,90.46860057379662,289.0,90.81925406439272,16713.0,10.961356839288516,285.0,90.94964945825367,275.0,91.26832377310389,13927.0,8.970230197477758,264.0,91.62687042343202,244.0,92.26361031518626,12813.0,8.193922185557522,258.0,91.81789239095829,229.0,92.74116523400191,921.0,9.679453494482404,456.0,85.49107142857143,1337.0,57.39795918367348,2014.0,23.913559724530998,230.0,92.70003187759005,381.0,87.88651577940708,1814.0,21.039202041289727,212.0,93.2759719566603,376.0,88.04971319311663,1301.0,14.24192665571975,239.0,92.4227952881248,619.0,80.32473734479466,965.0,10.188997993876047,257.0,91.84972938554601,824.0,73.7981534543139
"Alameda County, California",001,06,1457095.0,1494876.0,1535248.0,1584983.0,1605217.0,1673133.0,119425.0,114657.0,116183.0,123185.0,127556.0,129678.0,216038.0,14.826624207755845,21.0,99.36224489795919,414.0,86.83035714285714,178257.0,11.924534208857462,25.0,99.2349378386994,340.0,89.19349697162895,137885.0,8.98128510833429,23.0,99.29891650732951,376.0,88.04971319311663,88150.0,5.561573846533374,31.0,99.04489016236867,507.0,83.89048073861828,67916.0,4.230954444165502,33.0,98.98121617319326,615.0,80.4520853231455,10253.0,8.585304584467245,46.0,98.56505102040816,1396.0,55.516581632653065,15021.0,13.100813731390136,22.0,99.33057060886196,835.0,73.41408989480396,13495.0,11.61529655801623,20.0,99.39451880178459,873.0,72.21159974506055,6493.0,5.270933961115398,42.0,98.69468322190386,1446.0,53.99554282075773,2122.0,1.6635830537175877,117.0,96.30690862782554,1815.0,42.24769181789239
"Alamosa County, Colorado",003,08,15353.0,15395.0,15933.0,16269.0,16353.0,16377.0,696.0,1104.0,1018.0,1065.0,1098.0,1074.0,1024.0,6.669706246336227,1173.0,62.62755102040817,935.0,70.21683673469387,982.0,6.378694381292638,1023.0,67.42110296461587,712.0,77.33503347146956,444.0,2.786669177179446,1145.0,63.543658381134485,1014.0,67.7182919056724,108.0,0.6638392033929463,1392.0,55.71474052849411,1377.0,56.19229544730977,24.0,0.1467620620069665,1542.0,50.93919134033747,1541.0,50.97102833492519,378.0,54.310344827586206,715.0,77.23214285714286,268.0,91.4859693877551,-30.0,-2.717391304347827,2253.0,28.211667197959834,2195.0,30.060567421102963,56.0,5.500982318271119,1507.0,52.00764818355641,1406.0,55.226258763543655,9.0,0.8450704225352101,1954.0,37.82234957020057,1968.0,37.376631645972616,-24.0,-2.1857923497267784,2243.0,28.621458134352117,2225.0,29.194524036930915
"Albany County, New York",001,36,298341.0,303957.0,305279.0,307463.0,307891.0,314679.0,14890.0,20801.0,21128.0,20378.0,20090.0,21452.0,16338.0,5.47628384968879,375.0,88.07397959183673,1054.0,66.42219387755102,10722.0,3.5274726359320496,418.0,86.70704494740198,1005.0,67.99489958559133,9400.0,3.079150547531939,402.0,87.22115997450605,979.0,68.83365200764818,7216.0,2.3469490637897827,400.0,87.29703915950334,1017.0,67.6536134988857,6788.0,2.204676330259736,382.0,87.87010506208213,1019.0,67.58993950971029,6562.0,44.06984553391538,85.0,97.32142857142857,365.0,88.39285714285714,651.0,3.129657228017879,498.0,84.15683774306663,1659.0,47.146955690149824,324.0,1.5335100340780006,698.0,77.78840025493945,1854.0,40.94964945825367,1074.0,5.2703896358818225,279.0,91.14931550461637,1447.0,53.963705826170006,1362.0,6.779492284718769,183.0,94.20566698503661,1195.0,61.98662846227316
"Albany County, Wyoming",001,56,32985.0,35515.0,36745.0,37565.0,37836.0,37311.0,2414.0,3380.0,3591.0,3617.0,3641.0,3853.0,4326.0,13.115052296498408,714.0,77.2640306122449,488.0,84.47066326530613,1796.0,5.0570181613402765,867.0,72.39400701306981,842.0,73.19094676442461,566.0,1.540345625255135,1084.0,65.48757170172084,1240.0,60.51625239005736,-254.0,-0.6761613203780104,2014.0,35.91212989493792,1710.0,45.59057624960204,-525.0,-1.3875673961306734,2435.0,22.50875517351162,1963.0,37.53581661891118,1439.0,59.6106048053024,356.0,88.67984693877551,229.0,92.7295918367347,473.0,13.994082840236688,601.0,80.87344596748486,777.0,75.26299011794708,262.0,7.2960178223336225,792.0,74.79286169534736,1246.0,60.32504780114722,236.0,6.524744263201554,817.0,74.0210124164279,1317.0,58.10251512257243,212.0,5.82257621532547,788.0,74.94428525947151,1294.0,58.83476599808978
"Albemarle County, Virginia",003,51,92866.0,97978.0,100636.0,103108.0,104287.0,111438.0,6403.0,6540.0,6930.0,7070.0,6894.0,7040.0,18572.0,19.998707815562213,352.0,88.80739795918367,235.0,92.53826530612244,13460.0,13.7377778685011,367.0,88.33280204016576,272.0,91.361173095314,10802.0,10.733733455224769,368.0,88.30465264499682,286.0,90.91778202676865,8330.0,8.078907553245141,374.0,88.12480101878383,313.0,90.0668576886342,7151.0,6.857038748837341,373.0,88.15663801337153,333.0,89.43011779687997,637.0,9.94846165859753,562.0,82.1109693877551,1318.0,58.003826530612244,500.0,7.645259938837912,577.0,81.63850812878546,1266.0,59.674848581447236,110.0,1.5873015873015817,1202.0,61.727214786488204,1848.0,41.1408540471638,-30.0,-0.4243281471004279,2346.0,25.342247691817892,2097.0,33.26965934415791,146.0,2.1177835799245814,982.0,68.76790830945558,1766.0,43.807704552690225
"Alcona County, Michigan",001,26,11361.0,11102.0,10785.0,10550.0,10461.0,10138.0,298.0,337.0,321.0,312.0,309.0,395.0,-1223.0,-10.764897456209843,2720.0,13.29719387755102,2960.0,5.644132653061225,-964.0,-8.68312015853,2533.0,19.2859419827861,2828.0,9.88205291679949,-647.0,-5.999072786277237,2381.0,24.155513065646907,2632.0,16.156787762906312,-412.0,-3.9052132701421827,2255.0,28.239414199299585,2434.0,22.540592168099334,-323.0,-3.0876589236210727,2205.0,29.831263928685132,2357.0,24.992040751353073,97.0,32.5503355704698,1367.0,56.441326530612244,535.0,82.9719387755102,58.0,17.210682492581597,1485.0,52.69365635957921,620.0,80.2677717564552,74.0,23.052959501557634,1392.0,55.67240280433398,318.0,89.89802421924793,83.0,26.602564102564095,1337.0,57.4657752308182,215.0,93.18688315822986,86.0,27.831715210355988,1262.0,59.85354982489653,187.0,94.07831900668577
"Alcorn County, Mississippi",003,28,35583.0,36881.0,37159.0,37319.0,37309.0,34964.0,2314.0,2200.0,2036.0,2138.0,2155.0,2167.0,-619.0,-1.7395947503021092,2437.0,22.321428571428573,2056.0,34.47066326530612,-1917.0,-5.197798324340441,2864.0,8.734459674848582,2437.0,22.346190627988523,-2195.0,-5.907048090637534,2933.0,6.564690885914596,2617.0,16.634799235181642,-2355.0,-6.31045847959485,2993.0,4.743712193568927,2756.0,12.289079910856415,-2345.0,-6.2853466991878655,3016.0,4.011461318051576,2806.0,10.69723018147087,-147.0,-6.352636127917021,2576.0,17.8890306122449,2335.0,25.57397959183674,-33.0,-1.5000000000000013,2278.0,27.414727446605035,2103.0,32.99330570608862,131.0,6.434184675834964,1121.0,64.308476736775,1319.0,57.998725302740596,29.0,1.3564078578110372,1753.0,44.22158548233047,1902.0,39.477873288761536,12.0,0.5568445475637951,1868.0,40.56033110474371,1926.0,38.71378541865648
"Aleutians East Borough, Alaska",013,02,2959.0,3084.0,3141.0,3304.0,3299.0,3409.0,324.0,316.0,235.0,215.0,231.0,189.0,450.0,15.207840486650891,1415.0,54.91071428571429,402.0,87.21301020408163,325.0,10.538261997405973,1258.0,59.92986930188078,406.0,87.08957602805228,268.0,8.532314549506538,1259.0,59.91077119184194,399.0,87.31676226896113,105.0,3.177966101694918,1395.0,55.61922954473098,861.0,72.6201846545686,110.0,3.3343437405274345,1407.0,55.23718560967844,786.0,75.00795924864693,-135.0,-41.666666666666664,2537.0,19.132653061224488,3072.0,2.072704081632653,-127.0,-40.18987341772152,2733.0,12.91042397194772,3066.0,2.295186483901817,-46.0,-19.57446808510638,2411.0,23.19949012109624,2936.0,6.469088591459528,-26.0,-12.09302325581395,2316.0,26.297357529449222,2812.0,10.506208213944603,-42.0,-18.181818181818176,2371.0,24.54632282712512,2922.0,7.0041388092964025
"Aleutians West Census Area, Alaska",016,02,5505.0,5488.0,5538.0,5684.0,5714.0,5251.0,365.0,417.0,384.0,437.0,527.0,493.0,-254.0,-4.613987284287013,2106.0,32.87627551020408,2480.0,20.950255102040817,-237.0,-4.318513119533529,1846.0,41.185846350015936,2280.0,27.350972266496655,-287.0,-5.182376309136871,1965.0,37.41236456341619,2515.0,19.88527724665392,-433.0,-7.617874736101338,2278.0,27.507163323782237,2872.0,8.595988538681947,-463.0,-8.102905145257267,2375.0,24.418974848774276,2941.0,6.399235912129895,128.0,35.06849315068492,1228.0,60.87372448979592,491.0,84.375,76.0,18.225419664268582,1376.0,56.16831367548614,575.0,81.70226330889385,109.0,28.385416666666675,1207.0,61.5678776290631,208.0,93.40344168260039,56.0,12.814645308924488,1523.0,51.54409423750398,733.0,76.6953199617956,-34.0,-6.451612903225811,2325.0,26.01082457815982,2540.0,19.165870741801974
"Alexander County, Illinois",003,17,8254.0,8314.0,7980.0,7364.0,7051.0,5488.0,379.0,371.0,362.0,347.0,372.0,253.0,-2766.0,-33.51102495759631,2999.0,4.400510204081633,3131.0,0.1913265306122449,-2826.0,-33.990858792398356,2985.0,4.877271278291361,3131.0,0.22314313037934333,-2492.0,-31.228070175438592,2972.0,5.321861057998725,3131.0,0.25493945188017847,-1876.0,-25.47528517110266,2930.0,6.749442852594716,3132.0,0.3183699458771092,-1563.0,-22.16706850092186,2899.0,7.736389684813753,3128.0,0.44571792422795287,-126.0,-33.24538258575198,2512.0,19.929846938775512,3038.0,3.1568877551020407,-118.0,-31.805929919137466,2713.0,13.54797577303156,3026.0,3.5702900860694933,-109.0,-30.110497237569056,2707.0,13.766730401529637,3028.0,3.5372848948374758,-94.0,-27.089337175792505,2668.0,15.090735434574976,3016.0,4.011461318051576,-119.0,-31.989247311827963,2727.0,13.212352753900031,3049.0,2.9608404966571156
"Alexander County, North Carolina",003,37,36278.0,36964.0,37071.0,37158.0,37211.0,36491.0,2345.0,2310.0,2107.0,2046.0,2083.0,2071.0,213.0,0.5871326975026125,1576.0,49.776785714285715,1706.0,45.63137755102041,-473.0,-1.2796234173790721,2164.0,31.048772712782913,1764.0,43.799808734459674,-580.0,-1.5645652936257415,2312.0,26.35436583811345,1846.0,41.20458891013384,-667.0,-1.795037407826039,2485.0,20.916905444126073,1980.0,36.994587710920094,-720.0,-1.9349117196527876,2580.0,17.892390958293536,2084.0,33.68354027379815,-274.0,-11.684434968017055,2815.0,10.267857142857142,2610.0,16.804846938775512,-239.0,-10.346320346320347,2939.0,6.3436404207841885,2676.0,14.72744660503666,-36.0,-1.7085904129093499,2337.0,25.55768005098789,2154.0,31.38942001274697,25.0,1.2218963831867047,1786.0,43.17096466093601,1920.0,38.904807386182746,-12.0,-0.5760921747479553,2119.0,32.56924546322827,2044.0,34.95702005730659
"Alexandria city, Virginia",510,51,142131.0,136968.0,143684.0,149315.0,151473.0,158185.0,18230.0,17355.0,17415.0,16878.0,16296.0,14713.0,16054.0,11.295213570579254,382.0,87.85076530612244,580.0,81.53698979591837,21217.0,15.490479528064949,278.0,91.16990755498884,218.0,93.08256295824036,14501.0,10.09228584950308,310.0,90.1529636711281,318.0,89.89802421924793,8870.0,5.940461440578648,358.0,88.6341929321872,478.0,84.81375358166189,6712.0,4.4311527466941225,385.0,87.774594078319,580.0,81.56638013371537,-3517.0,-19.292375205704882,3127.0,0.31887755102040816,2849.0,9.183673469387756,-2642.0,-15.223278594065114,3133.0,0.1593879502709595,2850.0,9.180745935607268,-2702.0,-15.515360321561877,3131.0,0.25493945188017847,2862.0,8.827278521351179,-2165.0,-12.827349211991946,3124.0,0.5730659025787965,2829.0,9.964979305953518,-1583.0,-9.714040255277368,3115.0,0.8595988538681949,2716.0,13.56255969436485
"Alfalfa County, Oklahoma",003,40,5571.0,5625.0,5674.0,5755.0,5784.0,5744.0,257.0,330.0,303.0,318.0,313.0,229.0,173.0,3.105367079518939,1605.0,48.85204081632653,1341.0,57.27040816326531,119.0,2.1155555555555594,1402.0,55.33949633407714,1212.0,61.39623844437361,70.0,1.2336975678533646,1424.0,54.65264499681326,1287.0,59.01848311026131,-11.0,-0.19113814074717128,1545.0,50.84368035657434,1564.0,50.238777459407835,-40.0,-0.6915629322268302,1643.0,47.723654886978665,1766.0,43.807704552690225,-28.0,-10.89494163424124,2118.0,32.49362244897959,2580.0,17.761479591836736,-101.0,-30.606060606060602,2651.0,15.524386356391457,3017.0,3.85718839655722,-74.0,-24.422442244224417,2563.0,18.35564053537285,2990.0,4.748247291268324,-89.0,-27.987421383647803,2660.0,15.345431391276662,3022.0,3.8204393505253105,-84.0,-26.837060702875405,2617.0,16.714422158548235,3023.0,3.7886023559375994
"Alger County, Michigan",003,26,9512.0,9571.0,9497.0,9476.0,9396.0,8911.0,442.0,528.0,564.0,583.0,529.0,525.0,-601.0,-6.318334735071485,2431.0,22.512755102040817,2686.0,14.381377551020408,-660.0,-6.895831156618948,2334.0,25.62958240357029,2670.0,14.918712145361809,-586.0,-6.170369590396962,2322.0,26.035691523263228,2656.0,15.391969407265774,-565.0,-5.962431405656399,2405.0,23.46386501114295,2724.0,13.307863737663164,-485.0,-5.161770966368673,2390.0,23.941419929958613,2688.0,14.453995542820758,83.0,18.778280542986426,1440.0,54.11352040816326,895.0,71.49234693877551,-3.0,-0.5681818181818232,1992.0,36.53171820210392,2020.0,35.63914568058655,-39.0,-6.914893617021278,2362.0,24.760994263862333,2534.0,19.279796048438495,-58.0,-9.948542024013719,2518.0,19.866284622731616,2732.0,13.053167780961477,-4.0,-0.7561436672967825,2028.0,35.46641197070996,2063.0,34.35211716014008
"Allamakee County, Iowa",005,19,14421.0,14309.0,14242.0,14060.0,14001.0,14068.0,538.0,659.0,671.0,646.0,640.0,686.0,-353.0,-2.447819152624642,2225.0,29.081632653061224,2168.0,30.899234693877553,-241.0,-1.684254664896223,1856.0,40.86707044947402,1833.0,41.60025502072043,-174.0,-1.2217385198708075,1771.0,43.59464627151052,1765.0,43.78585086042065,8.0,0.056899004267418896,1517.0,51.73511620503024,1515.0,51.798790194205665,67.0,0.47853724733948333,1470.0,53.231454950652655,1438.0,54.2502387774594,148.0,27.509293680297397,1158.0,63.10586734693877,640.0,79.62372448979592,27.0,4.097116843702575,1717.0,45.29805546700669,1572.0,49.920306024864516,15.0,2.235469448584193,1836.0,41.52326322498406,1771.0,43.59464627151052,40.0,6.19195046439629,1653.0,47.40528494110156,1356.0,56.8608723336517,46.0,7.187499999999991,1549.0,50.71633237822349,1141.0,63.70582617000955
"Allegan County, Michigan",005,26,112817.0,111405.0,111742.0,112837.0,113666.0,119418.0,6560.0,6071.0,5921.0,6065.0,6261.0,6939.0,6601.0,5.851068544634241,598.0,80.96301020408163,1019.0,67.53826530612244,8013.0,7.1926753736367255,489.0,84.44373605355435,646.0,79.43895441504623,7676.0,6.869395571942505,438.0,86.07393244104526,531.0,83.11026131293818,6581.0,5.832306778804819,421.0,86.6284622731614,485.0,84.59089461954792,5752.0,5.060440237186148,425.0,86.50111429481056,500.0,84.11333970073225,379.0,5.777439024390252,713.0,77.29591836734694,1582.0,49.58545918367347,868.0,14.297479822105096,425.0,86.48390181702264,759.0,75.83678673892254,1018.0,17.19304171592637,338.0,89.26067558954747,531.0,83.11026131293818,874.0,14.41055234954658,326.0,89.65297675899396,609.0,80.64310729067175,678.0,10.828941063727848,343.0,89.11174785100286,757.0,75.93123209169055
"Allegany County, Maryland",001,24,72598.0,74788.0,74394.0,73549.0,73060.0,68684.0,3313.0,4450.0,4603.0,4542.0,4579.0,4173.0,-3914.0,-5.391333094575613,3067.0,2.232142857142857,2578.0,17.825255102040817,-6104.0,-8.161737177087236,3106.0,1.0200828817341407,2784.0,11.284666879183934,-5710.0,-7.67535016264752,3105.0,1.0834926704907584,2807.0,10.579987253027406,-4865.0,-6.614637860473971,3106.0,1.146131805157593,2791.0,11.174785100286533,-4376.0,-5.989597591021079,3108.0,1.0824578159821714,2777.0,11.620503024514486,860.0,25.958345910051307,479.0,84.75765306122449,678.0,78.41198979591837,-277.0,-6.224719101123599,2985.0,4.877271278291361,2437.0,22.346190627988523,-430.0,-9.341733651966111,3067.0,2.294455066921606,2668.0,15.009560229445507,-369.0,-8.124174372523118,3029.0,3.597580388411334,2654.0,15.536453358802929,-406.0,-8.86656475212929,3028.0,3.629417382999045,2676.0,14.836039477873289
"Allegany County, New York",003,36,49391.0,48991.0,48618.0,48070.0,47700.0,46654.0,2700.0,2502.0,2482.0,2516.0,2495.0,2198.0,-2737.0,-5.541495414144282,2996.0,4.496173469387755,2602.0,17.059948979591837,-2337.0,-4.77026392602723,2927.0,6.726171501434491,2363.0,24.705132291998723,-1964.0,-4.039656094450617,2895.0,7.775653282345443,2315.0,26.258763543658382,-1416.0,-2.94570418140212,2815.0,10.410697230181471,2236.0,28.844317096466092,-1046.0,-2.192872117400424,2744.0,12.671123845908946,2148.0,31.645972620184654,-502.0,-18.592592592592595,2979.0,5.038265306122449,2830.0,9.78954081632653,-304.0,-12.150279776179051,2999.0,4.430985017532675,2750.0,12.368504941026458,-284.0,-11.442385173247382,3002.0,4.365838113448056,2759.0,12.109623964308478,-318.0,-12.639109697933225,3005.0,4.361668258516397,2825.0,10.092327284304362,-297.0,-11.903807615230466,2986.0,4.966571155682904,2791.0,11.174785100286533
"Alleghany County, North Carolina",005,37,10905.0,11106.0,11046.0,10911.0,10868.0,10910.0,572.0,415.0,436.0,424.0,379.0,509.0,5.0,0.04585052728105499,1795.0,42.79336734693878,1792.0,42.8890306122449,-196.0,-1.764811813434175,1792.0,42.9072362129423,1847.0,41.15396875996174,-136.0,-1.2312149194278477,1707.0,45.634161886551944,1768.0,43.69024856596558,-1.0,-0.009165062780680522,1529.0,51.353072269977716,1529.0,51.353072269977716,42.0,0.3864556496135485,1508.0,52.02164915631964,1471.0,53.19961795606495,-63.0,-11.01398601398601,2283.0,27.232142857142854,2585.0,17.602040816326532,94.0,22.650602409638566,1258.0,59.92986930188078,416.0,86.77080012751036,73.0,16.74311926605505,1399.0,55.44933078393881,549.0,82.53664754620777,85.0,20.047169811320753,1323.0,57.911493155046166,354.0,88.76154091053805,130.0,34.30079155672823,1042.0,66.85768863419294,124.0,96.08404966571156
"Alleghany County, Virginia",005,51,16397.0,16326.0,16240.0,16066.0,15919.0,15266.0,712.0,644.0,673.0,772.0,841.0,861.0,-1131.0,-6.897603220101233,2694.0,14.126275510204081,2733.0,12.882653061224488,-1060.0,-6.492711013107922,2597.0,17.24577621931782,2630.0,16.193815747529484,-974.0,-5.99753694581281,2586.0,17.622689611217336,2629.0,16.252390057361378,-800.0,-4.97945972861944,2573.0,18.115249920407514,2603.0,17.160140082776184,-653.0,-4.102016458320246,2536.0,19.29321872015282,2545.0,19.00668576886342,149.0,20.926966292134843,1155.0,63.201530612244895,822.0,73.82015306122449,217.0,33.69565217391304,914.0,70.8957602805228,192.0,93.91138029964935,188.0,27.934621099554224,957.0,69.53473550031867,215.0,93.18036966220524,89.0,11.528497409326421,1304.0,58.51639605221267,827.0,73.70264247055078,20.0,2.378121284185486,1793.0,42.94810569882203,1726.0,45.08118433619867
"Allegheny County, Pennsylvania",003,42,1222473.0,1223525.0,1226933.0,1231145.0,1230360.0,1246116.0,85270.0,84683.0,89734.0,95712.0,97561.0,93013.0,23643.0,1.9340304448441703,304.0,90.33801020408163,1511.0,51.849489795918366,22591.0,1.8463864653358142,265.0,91.58431622569334,1249.0,60.21676761236851,19183.0,1.5634920570234856,256.0,91.8738049713193,1232.0,60.771191841937544,14971.0,1.2160224831356148,250.0,92.07258834765997,1264.0,59.789875835721105,15756.0,1.2806007997659297,216.0,93.15504616364215,1249.0,60.267430754536775,7743.0,9.080567608772139,67.0,97.8954081632653,1367.0,56.441326530612244,8330.0,9.836685048947258,54.0,98.31048772712782,1045.0,66.71979598342365,3279.0,3.6541333273898413,118.0,96.27151051625239,1613.0,48.62970044614404,-2699.0,-2.8199180875961183,3129.0,0.4138809296402419,2296.0,26.93409742120344,-4548.0,-4.66169883457529,3134.0,0.2546959567016874,2436.0,22.47691817892391
"Allen County, Indiana",003,18,348646.0,353721.0,358324.0,363453.0,365565.0,381839.0,25694.0,23880.0,23845.0,24352.0,24951.0,27584.0,33193.0,9.52054519483947,238.0,92.44260204081633,699.0,77.74234693877551,28118.0,7.949202902852814,226.0,92.82754223780682,595.0,81.06471150781,23515.0,6.5624965115370415,223.0,92.92543021032505,572.0,81.80369662205226,18386.0,5.0587008499035635,212.0,93.282394141993,569.0,81.9165870741802,16274.0,4.451739088807738,207.0,93.44157911493156,577.0,81.66189111747852,1890.0,7.355802911185494,298.0,90.52933673469387,1485.0,52.67857142857143,3704.0,15.510887772194316,127.0,95.98342365317181,693.0,77.9407076824992,3739.0,15.680436150136302,106.0,96.65391969407266,611.0,80.56086679413639,3232.0,13.272010512483568,92.0,97.1028334925183,702.0,77.68226679401464,2633.0,10.552683259188012,90.0,97.16650748169373,792.0,74.81693728112066
"Allen County, Kansas",001,20,13403.0,13411.0,13318.0,13081.0,12951.0,12557.0,926.0,748.0,775.0,681.0,645.0,679.0,-846.0,-6.312019697082738,2583.0,17.66581632653061,2685.0,14.41326530612245,-854.0,-6.3679069420624845,2466.0,21.42174051641696,2616.0,16.640102008288174,-761.0,-5.714071181859137,2455.0,21.79732313575526,2598.0,17.240280433397068,-524.0,-4.0058099533674785,2365.0,24.737344794651385,2452.0,21.967526265520533,-394.0,-3.0422361207628756,2297.0,26.902260426615726,2346.0,25.342247691817892,-247.0,-26.67386609071274,2767.0,11.798469387755102,2975.0,5.165816326530613,-69.0,-9.224598930481287,2499.0,20.369780044628627,2617.0,16.608224418233984,-96.0,-12.387096774193552,2657.0,15.360101975780752,2787.0,11.217335882727852,-2.0,-0.2936857562408246,2058.0,34.51130213307864,2078.0,33.87456224132442,34.0,5.271317829457356,1651.0,47.46895893027698,1370.0,56.41515440942375
"Allen County, Kentucky",003,21,18799.0,19866.0,20123.0,20355.0,20421.0,20604.0,1324.0,1226.0,1181.0,1207.0,1246.0,1346.0,1805.0,9.601574551837855,1005.0,67.98469387755102,688.0,78.09311224489795,738.0,3.7148897614013965,1084.0,65.47656997131017,986.0,68.60057379662098,481.0,2.3902996571087742,1124.0,64.21287444231994,1078.0,65.67877629063098,249.0,1.223286661753864,1258.0,59.980897803247366,1263.0,59.82171283030881,183.0,0.8961363302482761,1334.0,57.561286214581344,1344.0,57.242916268704235,22.0,1.6616314199395799,1791.0,42.920918367346935,1847.0,41.13520408163265,120.0,9.787928221859698,1141.0,63.65954733822123,1050.0,66.5604080331527,165.0,13.97121083827264,1015.0,67.68642447418738,716.0,77.21478648820906,139.0,11.516155758077872,1078.0,65.71155682903533,828.0,73.67080547596306,100.0,8.02568218298556,1178.0,62.52785737026425,1043.0,66.82585163960522
