starting_year,student_id,Fall,Winter,Spring
2023,2020-1612,45.0,41.0,47.0
2023,2020-1613,87.0,77.0,89.0
2023,2020-1614,60.0,57.0,65.0
2023,2020-1615,74.0,70.0,94.0
2023,2020-1616,57.0,54.0,60.0
2023,2020-1617,63.0,56.0,66.0
2023,2020-1618,73.0,,73.0
2023,2020-1619,74.0,72.0,73.0
2023,2020-162,67.0,57.0,63.0
2023,2020-1620,67.0,59.0,69.0
2023,2020-1621,84.0,82.0,88.0
2023,2020-1622,56.0,52.0,58.0
2023,2020-1623,71.0,66.0,67.0
2023,2020-1624,87.0,86.0,91.0
2023,2020-1625,50.0,49.0,53.0
2023,2020-1626,65.0,61.0,63.0
2023,2020-1627,90.0,86.0,100.0
2023,2020-1628,64.0,59.0,88.0
2023,2020-1629,68.0,62.0,68.0
2023,2020-163,69.0,67.0,73.0
2023,2020-1630,70.0,61.0,67.0
2023,2020-1631,54.0,45.0,55.0
2023,2020-1632,59.0,50.0,63.0
2023,2020-1633,80.0,78.0,76.0
2023,2020-1634,76.0,,73.0
2023,2020-1635,73.0,71.0,73.0
2023,2020-1636,70.0,62.0,72.0
2023,2020-1637,51.0,50.0,55.0
2023,2020-1638,55.0,,58.0
2023,2020-1639,67.0,,76.0
2023,2020-164,62.0,53.0,58.0
2023,2020-1640,71.0,68.0,89.0
2023,2020-1641,69.0,61.0,92.0
2023,2020-1642,74.0,69.0,73.0
2023,2020-1643,83.0,73.0,87.0
2023,2020-1644,87.0,84.0,96.0
2023,2020-1645,52.0,47.0,51.0
2023,2020-1646,48.0,46.0,52.0
2023,2020-1647,49.0,,63.0
2023,2020-1648,59.0,49.0,63.0
2023,2020-1649,88.0,80.0,92.0
2023,2020-165,87.0,85.0,97.0
2023,2020-1650,72.0,69.0,70.0
2023,2020-1651,52.0,50.0,62.0
2023,2020-1652,84.0,74.0,100.0
2023,2020-1653,68.0,67.0,86.0
2023,2020-1654,76.0,,76.0
2023,2020-1655,78.0,74.0,80.0
2023,2020-1656,80.0,76.0,75.0
2023,2020-1657,74.0,70.0,75.0
2023,2020-1658,81.0,73.0,84.0
2023,2020-1659,63.0,61.0,64.0
2023,2020-166,72.0,62.0,89.0
2023,2020-1660,66.0,57.0,63.0
2023,2020-1661,70.0,66.0,71.0
2023,2020-1662,71.0,65.0,68.0
2023,2020-1663,71.0,70.0,72.0
2023,2020-1664,87.0,83.0,90.0
2023,2020-1665,64.0,61.0,83.0
2023,2020-1666,74.0,71.0,72.0
2023,2020-1667,60.0,,80.0
2023,2020-1668,76.0,71.0,85.0
2023,2020-1669,70.0,69.0,72.0
2023,2020-167,71.0,66.0,68.0
2023,2020-1670,72.0,68.0,69.0
2023,2020-1671,72.0,65.0,85.0
2023,2020-1672,71.0,62.0,80.0
2023,2020-1673,53.0,52.0,56.0
2023,2020-1674,91.0,90.0,93.0
2023,2020-1675,66.0,59.0,63.0
2023,2020-1676,62.0,60.0,74.0
2023,2020-1677,48.0,44.0,46.0
2023,2020-1678,81.0,71.0,83.0
2023,2020-1679,73.0,70.0,68.0
2023,2020-168,75.0,,71.0
2023,2020-1680,51.0,45.0,48.0
2023,2020-1681,85.0,81.0,83.0
2023,2020-1682,68.0,63.0,68.0
2023,2020-1683,57.0,47.0,53.0
2023,2020-1684,66.0,56.0,67.0
2023,2020-1685,61.0,57.0,60.0
2023,2020-1686,69.0,,66.0
2023,2020-1687,73.0,64.0,70.0
2023,2020-1688,61.0,60.0,63.0
2023,2020-1689,57.0,48.0,57.0
2023,2020-169,85.0,82.0,89.0
2023,2020-1690,70.0,65.0,65.0
2023,2020-1691,94.0,86.0,95.0
2023,2020-1692,79.0,77.0,99.0
2023,2020-1693,76.0,69.0,75.0
2023,2020-1694,82.0,72.0,89.0
2023,2020-1695,70.0,63.0,66.0
2023,2020-1696,58.0,50.0,59.0
2023,2020-1697,61.0,54.0,58.0
2023,2020-1698,77.0,75.0,75.0
2023,2020-1699,63.0,61.0,87.0
2023,2020-17,85.0,84.0,92.0
2023,2020-170,78.0,72.0,78.0
2023,2020-1700,71.0,62.0,67.0
2023,2020-1701,65.0,60.0,61.0
2023,2020-1702,78.0,68.0,77.0
2023,2020-1703,65.0,64.0,67.0
2023,2020-1704,67.0,62.0,69.0
2023,2020-1705,89.0,87.0,92.0
2023,2020-1706,78.0,69.0,81.0
2023,2020-1707,44.0,34.0,48.0
2023,2020-1708,59.0,58.0,55.0
2023,2020-1709,68.0,58.0,87.0
2023,2020-171,91.0,83.0,87.0
2023,2020-1710,77.0,68.0,78.0
2023,2020-1711,69.0,,90.0
2023,2020-1712,64.0,54.0,66.0
2023,2020-1713,76.0,66.0,76.0
2023,2020-1714,73.0,,68.0
2023,2020-1715,89.0,79.0,100.0
2023,2020-1716,79.0,71.0,74.0
2023,2020-1717,49.0,41.0,49.0
2023,2020-1718,76.0,71.0,82.0
2023,2020-1719,76.0,70.0,92.0
2023,2020-172,76.0,70.0,77.0
2023,2020-1720,65.0,57.0,62.0
2023,2020-1721,69.0,64.0,65.0
2023,2020-1722,85.0,81.0,83.0
2023,2020-1723,55.0,50.0,67.0
2023,2020-1724,69.0,67.0,65.0
2023,2020-1725,67.0,63.0,65.0
2023,2020-1726,65.0,62.0,83.0
2023,2020-1727,79.0,69.0,94.0
2023,2020-1728,90.0,,100.0
2023,2020-1729,72.0,71.0,78.0
2023,2020-173,63.0,54.0,67.0
2023,2020-1730,64.0,,84.0
2023,2020-1731,63.0,55.0,64.0
2023,2020-1732,81.0,72.0,96.0
2023,2020-1733,60.0,56.0,60.0
2023,2020-1734,74.0,,70.0
2023,2020-1735,79.0,71.0,74.0
2023,2020-1736,71.0,66.0,80.0
2023,2020-1737,87.0,78.0,100.0
2023,2020-1738,85.0,84.0,100.0
2023,2020-1739,66.0,56.0,88.0
2023,2020-174,62.0,57.0,62.0
2023,2020-1740,60.0,59.0,63.0
2023,2020-1741,60.0,,82.0
2023,2020-1742,59.0,49.0,60.0
2023,2020-1743,61.0,52.0,84.0
2023,2020-1744,64.0,,68.0
2023,2020-1745,85.0,76.0,99.0
2023,2020-1746,64.0,61.0,85.0
2023,2020-1747,77.0,70.0,85.0
2023,2020-1748,49.0,48.0,52.0
2023,2020-1749,63.0,59.0,61.0
2023,2020-175,66.0,62.0,69.0
2023,2020-1750,69.0,67.0,69.0
2023,2020-1751,69.0,68.0,64.0
2023,2020-1752,78.0,,82.0
2023,2020-1753,74.0,71.0,70.0
2023,2020-1754,68.0,65.0,64.0
2023,2020-1755,68.0,58.0,69.0
2023,2020-1756,83.0,,87.0
2023,2020-1757,86.0,78.0,100.0
2023,2020-1758,69.0,59.0,64.0
2023,2020-1759,55.0,53.0,63.0
2023,2020-176,78.0,76.0,77.0
2023,2020-1760,97.0,96.0,100.0
2023,2020-1761,62.0,58.0,59.0
2023,2020-1762,56.0,,70.0
2023,2020-1763,66.0,,67.0
2023,2020-1764,67.0,66.0,67.0
2023,2020-1765,64.0,62.0,67.0
2023,2020-1766,77.0,,72.0
2023,2020-1767,80.0,,81.0
2023,2020-1768,68.0,64.0,74.0
2023,2020-1769,55.0,47.0,53.0
2023,2020-177,51.0,50.0,48.0
2023,2020-1770,61.0,58.0,64.0
2023,2020-1771,70.0,61.0,77.0
2023,2020-1772,94.0,84.0,93.0
2023,2020-1773,62.0,61.0,62.0
2023,2020-1774,61.0,55.0,84.0
2023,2020-1775,71.0,62.0,66.0
2023,2020-1776,82.0,74.0,79.0
2023,2020-1777,76.0,71.0,73.0
2023,2020-1778,59.0,51.0,68.0
2023,2020-1779,95.0,91.0,95.0
2023,2020-178,69.0,59.0,93.0
2023,2020-1780,58.0,52.0,54.0
2023,2020-1781,81.0,75.0,100.0
2023,2020-1782,54.0,51.0,64.0
2023,2020-1783,68.0,64.0,63.0
2023,2020-1784,81.0,79.0,82.0
2023,2020-1785,47.0,39.0,46.0
2023,2020-1786,78.0,74.0,76.0
2023,2020-1787,75.0,,78.0
2023,2020-1788,70.0,62.0,71.0
2023,2020-1789,57.0,49.0,52.0
2023,2020-179,71.0,,82.0
2023,2020-1790,73.0,71.0,78.0
2023,2020-1791,75.0,67.0,90.0
2023,2020-1792,56.0,,52.0
2023,2020-1793,63.0,59.0,73.0
2023,2020-1794,79.0,74.0,81.0
2023,2020-1795,67.0,58.0,66.0
2023,2020-1796,68.0,65.0,72.0
2023,2020-1797,42.0,39.0,40.0
2023,2020-1798,57.0,48.0,58.0
2023,2020-1799,71.0,65.0,73.0
2023,2020-18,51.0,,54.0
2023,2020-180,54.0,51.0,55.0
2023,2020-1800,57.0,54.0,53.0
2023,2020-1801,74.0,66.0,77.0
2023,2020-1802,69.0,59.0,64.0
2023,2020-1803,65.0,64.0,89.0
2023,2020-1804,69.0,66.0,70.0
2023,2020-1805,87.0,83.0,90.0
2023,2020-1806,51.0,50.0,53.0
2023,2020-1807,54.0,46.0,66.0
2023,2020-1808,73.0,63.0,79.0
2023,2020-1809,78.0,76.0,78.0
2023,2020-181,63.0,56.0,86.0
2023,2020-1810,68.0,61.0,63.0
2023,2020-1811,74.0,66.0,72.0
2023,2020-1812,67.0,61.0,70.0
2023,2020-1813,62.0,,66.0
2023,2020-1814,61.0,60.0,63.0
2023,2020-1815,58.0,48.0,61.0
2023,2020-1816,68.0,63.0,74.0
2023,2020-1817,66.0,62.0,77.0
2023,2020-1818,68.0,,90.0
2023,2020-1819,91.0,,88.0
2023,2020-182,62.0,58.0,59.0
2023,2020-1820,79.0,77.0,80.0
2023,2020-1821,60.0,,78.0
2023,2020-1822,56.0,50.0,52.0
2023,2020-1823,86.0,,81.0
2023,2020-1824,79.0,72.0,79.0
2023,2020-1825,56.0,51.0,64.0
2023,2020-1826,63.0,60.0,65.0
2023,2020-1827,66.0,63.0,63.0
2023,2020-1828,74.0,66.0,93.0
2023,2020-1829,80.0,73.0,76.0
2023,2020-183,69.0,66.0,72.0
2023,2020-1830,64.0,61.0,72.0
2023,2020-1831,73.0,66.0,70.0
2023,2020-1832,78.0,71.0,73.0
2023,2020-1833,89.0,,87.0
2023,2020-1834,69.0,60.0,71.0
2023,2020-1835,65.0,57.0,78.0
2023,2020-1836,76.0,68.0,88.0
2023,2020-1837,70.0,,66.0
2023,2020-1838,60.0,58.0,59.0
2023,2020-1839,73.0,71.0,90.0
2023,2020-184,70.0,65.0,65.0
2023,2020-1840,69.0,62.0,70.0
2023,2020-1841,70.0,68.0,82.0
2023,2020-1842,65.0,,61.0
2023,2020-1843,68.0,59.0,78.0
2023,2020-1844,51.0,41.0,52.0
2023,2020-1845,75.0,66.0,88.0
2023,2020-1846,80.0,75.0,95.0
2023,2020-1847,57.0,,52.0
2023,2020-1848,73.0,67.0,72.0
2023,2020-1849,52.0,49.0,55.0
2023,2020-185,73.0,66.0,87.0
2023,2020-1850,58.0,,73.0
2023,2020-1851,65.0,60.0,63.0
2023,2020-1852,60.0,59.0,55.0
2023,2020-1853,66.0,56.0,67.0
2023,2020-1854,71.0,67.0,89.0
2023,2020-1855,69.0,59.0,64.0
2023,2020-1856,77.0,70.0,100.0
2023,2020-1857,89.0,79.0,97.0
2023,2020-1858,72.0,68.0,72.0
2023,2020-1859,58.0,52.0,69.0
2023,2020-186,90.0,80.0,100.0
2023,2020-1860,71.0,67.0,68.0
2023,2020-1861,75.0,71.0,79.0
2023,2020-1862,58.0,52.0,74.0
2023,2020-1863,61.0,55.0,56.0
2023,2020-1864,74.0,65.0,74.0
2023,2020-1865,75.0,73.0,83.0
2023,2020-1866,72.0,64.0,92.0
2023,2020-1867,75.0,69.0,71.0
2023,2020-1868,57.0,,53.0
2023,2020-1869,80.0,76.0,100.0
2023,2020-187,77.0,73.0,80.0
2023,2020-1870,69.0,62.0,74.0
2023,2020-1871,70.0,63.0,74.0
2023,2020-1872,67.0,60.0,78.0
2023,2020-1873,50.0,49.0,49.0
2023,2020-1874,61.0,57.0,64.0
2023,2020-1875,65.0,57.0,68.0
2023,2020-1876,73.0,64.0,70.0
2023,2020-1877,72.0,69.0,70.0
2023,2020-1878,67.0,58.0,76.0
2023,2020-1879,73.0,64.0,88.0
2023,2020-188,52.0,43.0,48.0
2023,2020-1880,86.0,78.0,88.0
2023,2020-1881,39.0,31.0,38.0
2023,2020-1882,63.0,55.0,84.0
2023,2020-1883,71.0,65.0,68.0
2023,2020-1884,72.0,,87.0
2023,2020-1885,63.0,62.0,67.0
2023,2020-1886,77.0,73.0,97.0
2023,2020-1887,68.0,60.0,64.0
2023,2020-1888,82.0,81.0,99.0
2023,2020-1889,75.0,68.0,72.0
2023,2020-189,71.0,69.0,79.0
2023,2020-1890,87.0,77.0,90.0
2023,2020-1891,76.0,73.0,74.0
2023,2020-1892,74.0,68.0,92.0
2023,2020-1893,66.0,63.0,61.0
2023,2020-1894,75.0,73.0,93.0
2023,2020-1895,70.0,61.0,69.0
2023,2020-1896,82.0,76.0,83.0
2023,2020-1897,52.0,46.0,48.0
2023,2020-1898,70.0,60.0,85.0
2023,2020-1899,74.0,73.0,78.0
2023,2020-19,49.0,40.0,49.0
2023,2020-190,65.0,,66.0
2023,2020-1900,67.0,62.0,62.0
2023,2020-1901,79.0,69.0,77.0
2023,2020-1902,76.0,69.0,71.0
2023,2020-1903,71.0,66.0,67.0
2023,2020-1904,76.0,68.0,71.0
2023,2020-1905,72.0,69.0,86.0
2023,2020-1906,71.0,,73.0
2023,2020-1907,72.0,,84.0
2023,2020-1908,66.0,65.0,78.0
2023,2020-1909,70.0,66.0,66.0
2023,2020-191,86.0,80.0,100.0
2023,2020-1910,66.0,,70.0
2023,2020-1911,59.0,55.0,67.0
2023,2020-1912,74.0,67.0,73.0
2023,2020-1913,79.0,78.0,80.0
2023,2020-1914,93.0,92.0,100.0
2023,2020-1915,77.0,75.0,77.0
2023,2020-1916,75.0,,73.0
2023,2020-1917,63.0,,78.0
2023,2020-1918,64.0,61.0,61.0
2023,2020-1919,83.0,79.0,86.0
2023,2020-192,57.0,,54.0
2023,2020-1920,66.0,61.0,64.0
2023,2020-1921,55.0,,51.0
2023,2020-1922,66.0,,67.0
2023,2020-1923,75.0,,79.0
2023,2020-1924,61.0,60.0,60.0
2023,2020-1925,63.0,62.0,63.0
2023,2020-1926,53.0,47.0,48.0
2023,2020-1927,86.0,,86.0
2023,2020-1928,67.0,61.0,67.0
2023,2020-1929,67.0,63.0,66.0
2023,2020-193,53.0,50.0,66.0
2023,2020-1930,80.0,73.0,99.0
2023,2020-1931,77.0,76.0,74.0
2023,2020-1932,74.0,,85.0
2023,2020-1933,57.0,48.0,58.0
2023,2020-1934,59.0,49.0,62.0
2023,2020-1935,85.0,84.0,98.0
2023,2020-1936,55.0,,55.0
2023,2020-1937,74.0,68.0,74.0
2023,2020-1938,66.0,56.0,69.0
2023,2020-1939,50.0,44.0,58.0
2023,2020-194,71.0,64.0,95.0
2023,2020-1940,62.0,60.0,65.0
2023,2020-1941,79.0,71.0,81.0
2023,2020-1942,43.0,39.0,42.0
2023,2020-1943,75.0,72.0,75.0
2023,2020-1944,76.0,69.0,96.0
2023,2020-1945,67.0,,79.0
2023,2020-1946,60.0,57.0,56.0
2023,2020-1947,69.0,65.0,74.0
2023,2020-1948,66.0,59.0,66.0
2023,2020-1949,76.0,66.0,73.0
2023,2020-195,46.0,,61.0
2023,2020-1950,62.0,59.0,66.0
2023,2020-1951,53.0,49.0,57.0
2023,2020-1952,65.0,60.0,61.0
2023,2020-1953,57.0,53.0,54.0
2023,2020-1954,70.0,63.0,94.0
2023,2020-1955,68.0,64.0,80.0
2023,2020-1956,58.0,54.0,61.0
2023,2020-1957,68.0,60.0,65.0
2023,2020-1958,74.0,,71.0
2023,2020-1959,81.0,72.0,81.0
2023,2020-196,68.0,65.0,64.0
2023,2020-1960,65.0,61.0,68.0
2023,2020-1961,72.0,63.0,88.0
2023,2020-1962,76.0,71.0,73.0
2023,2020-1963,65.0,60.0,60.0
2023,2020-1964,73.0,69.0,73.0
2023,2020-1965,57.0,52.0,77.0
2023,2020-1966,77.0,70.0,88.0
2023,2020-1967,65.0,62.0,64.0
2023,2020-1968,72.0,63.0,92.0
2023,2020-1969,67.0,63.0,76.0
2023,2020-197,61.0,53.0,63.0
2023,2020-1970,68.0,58.0,69.0
2023,2020-1971,79.0,74.0,79.0
2023,2020-1972,50.0,49.0,51.0
2023,2020-1973,80.0,76.0,93.0
2023,2020-1974,62.0,,68.0
2023,2020-1975,72.0,70.0,93.0
2023,2020-1976,72.0,69.0,85.0
2023,2020-1977,75.0,74.0,88.0
2023,2020-1978,62.0,60.0,68.0
2023,2020-1979,64.0,61.0,67.0
2023,2020-198,72.0,,73.0
2023,2020-1980,71.0,70.0,67.0
2023,2020-1981,70.0,63.0,88.0
2023,2020-1982,66.0,63.0,81.0
2023,2020-1983,70.0,,77.0
2023,2020-1984,78.0,68.0,73.0
2023,2020-1985,67.0,61.0,62.0
2023,2020-1986,76.0,72.0,73.0
2023,2020-1987,89.0,85.0,84.0
2023,2020-1988,65.0,55.0,62.0
2023,2020-1989,74.0,71.0,78.0
2023,2020-199,78.0,70.0,80.0
2023,2020-1990,74.0,66.0,77.0
2023,2020-1991,85.0,,84.0
2023,2020-1992,61.0,59.0,63.0
2023,2020-1993,77.0,69.0,73.0
2023,2020-1994,66.0,59.0,88.0
2023,2020-1995,84.0,79.0,84.0
2023,2020-1996,68.0,61.0,65.0
2023,2020-1997,90.0,,100.0
2023,2020-1998,71.0,64.0,72.0
2023,2020-1999,57.0,51.0,79.0
2023,2020-2,37.0,28.0,35.0
2023,2020-20,76.0,71.0,91.0
2023,2020-200,79.0,74.0,75.0
2023,2020-2000,69.0,,80.0
2023,2020-2001,76.0,72.0,75.0
2023,2020-2002,68.0,59.0,83.0
2023,2020-2003,60.0,53.0,61.0
2023,2020-2004,54.0,46.0,78.0
2023,2020-2005,74.0,71.0,71.0
2023,2020-2006,65.0,55.0,69.0
2023,2020-2007,63.0,56.0,67.0
2023,2020-2008,79.0,74.0,75.0
2023,2020-2009,96.0,90.0,95.0
2023,2020-201,61.0,55.0,74.0
2023,2020-2010,55.0,,65.0
2023,2020-2011,86.0,82.0,89.0
2023,2020-2012,63.0,61.0,60.0
2023,2020-2013,61.0,52.0,85.0
2023,2020-2014,62.0,55.0,58.0
2023,2020-2015,54.0,49.0,52.0
2023,2020-2016,70.0,66.0,72.0
2023,2020-2017,66.0,65.0,67.0
2023,2020-2018,64.0,54.0,68.0
2023,2020-2019,75.0,66.0,86.0
2023,2020-202,55.0,45.0,55.0
2023,2020-2020,63.0,54.0,77.0
2023,2020-2021,69.0,63.0,71.0
2023,2020-2022,73.0,,79.0
2023,2020-2023,86.0,84.0,82.0
2023,2020-2024,57.0,49.0,52.0
2023,2020-2025,77.0,76.0,75.0
2023,2020-2026,56.0,50.0,54.0
2023,2020-2027,79.0,73.0,74.0
2023,2020-2028,64.0,59.0,68.0
2023,2020-2029,66.0,63.0,64.0
2023,2020-203,72.0,68.0,89.0
2023,2020-2030,80.0,77.0,100.0
2023,2020-2031,78.0,75.0,73.0
2023,2020-2032,60.0,57.0,61.0
2023,2020-2033,64.0,61.0,88.0
2023,2020-2034,77.0,75.0,74.0
2023,2020-2035,94.0,88.0,97.0
2023,2020-2036,74.0,72.0,78.0
2023,2020-2037,65.0,,62.0
2023,2020-2038,67.0,64.0,66.0
2023,2020-2039,73.0,65.0,75.0
2023,2020-204,86.0,85.0,100.0
2023,2020-2040,76.0,72.0,83.0
2023,2020-2041,85.0,75.0,81.0
2023,2020-2042,52.0,43.0,51.0
2023,2020-2043,64.0,58.0,63.0
2023,2020-2044,78.0,76.0,73.0
2023,2020-2045,61.0,51.0,64.0
2023,2020-2046,81.0,,85.0
2023,2020-2047,75.0,68.0,74.0
2023,2020-2048,74.0,66.0,85.0
2023,2020-2049,72.0,,69.0
2023,2020-205,65.0,,68.0
2023,2020-2050,89.0,86.0,91.0
2023,2020-2051,76.0,75.0,72.0
2023,2020-2052,68.0,,90.0
2023,2020-2053,81.0,79.0,84.0
2023,2020-2054,64.0,54.0,66.0
2023,2020-2055,74.0,67.0,71.0
2023,2020-2056,60.0,54.0,55.0
2023,2020-2057,69.0,68.0,66.0
2023,2020-2058,70.0,,69.0
2023,2020-2059,58.0,57.0,58.0
2023,2020-206,53.0,50.0,57.0
2023,2020-2060,77.0,67.0,73.0
2023,2020-2061,58.0,48.0,59.0
2023,2020-2062,69.0,61.0,77.0
2023,2020-2063,74.0,72.0,89.0
2023,2020-2064,68.0,66.0,79.0
2023,2020-2065,79.0,73.0,83.0
2023,2020-2066,82.0,81.0,77.0
2023,2020-2067,56.0,54.0,56.0
2023,2020-2068,83.0,73.0,81.0
2023,2020-2069,76.0,69.0,79.0
2023,2020-207,69.0,64.0,64.0
2023,2020-2070,54.0,50.0,58.0
2023,2020-2071,89.0,82.0,87.0
2023,2020-2072,86.0,78.0,100.0
2023,2020-2073,70.0,69.0,90.0
2023,2020-2074,70.0,65.0,92.0
2023,2020-2075,85.0,84.0,88.0
2023,2020-2076,68.0,59.0,71.0
2023,2020-2077,70.0,,66.0
2023,2020-2078,59.0,55.0,67.0
2023,2020-2079,72.0,64.0,68.0
2023,2020-208,54.0,51.0,65.0
2023,2020-2080,61.0,51.0,62.0
2023,2020-2081,54.0,49.0,50.0
2023,2020-2082,61.0,,68.0
2023,2020-2083,59.0,56.0,58.0
2023,2020-2084,66.0,61.0,73.0
2023,2020-2085,69.0,66.0,69.0
2023,2020-2086,68.0,63.0,64.0
2023,2020-2087,76.0,69.0,86.0
2023,2020-2088,44.0,34.0,39.0
2023,2020-2089,74.0,67.0,78.0
2023,2020-209,52.0,50.0,51.0
2023,2020-2090,71.0,70.0,70.0
2023,2020-2091,69.0,59.0,68.0
2023,2020-2092,54.0,50.0,78.0
2023,2020-2093,69.0,67.0,66.0
2023,2020-2094,82.0,,85.0
2023,2020-2095,73.0,71.0,71.0
2023,2020-2096,79.0,,81.0
2023,2020-2097,60.0,55.0,57.0
2023,2020-2098,86.0,,87.0
2023,2020-2099,64.0,61.0,65.0
2023,2020-21,68.0,59.0,68.0
2023,2020-210,69.0,67.0,69.0
2023,2020-2100,81.0,,76.0
2023,2020-2101,69.0,59.0,73.0
2023,2020-2102,68.0,64.0,69.0
2023,2020-2103,73.0,65.0,70.0
2023,2020-2104,67.0,64.0,66.0
2023,2020-2105,82.0,,80.0
2023,2020-2106,79.0,72.0,99.0
2023,2020-2107,86.0,85.0,82.0
2023,2020-2108,82.0,79.0,86.0
2023,2020-2109,75.0,68.0,87.0
2023,2020-211,66.0,57.0,70.0
2023,2020-2110,50.0,45.0,53.0
2023,2020-2111,72.0,63.0,74.0
2023,2020-2112,71.0,67.0,71.0
2023,2020-2113,71.0,,67.0
2023,2020-2114,74.0,65.0,77.0
2023,2020-2115,73.0,,70.0
2023,2020-2116,67.0,62.0,68.0
2023,2020-2117,66.0,57.0,70.0
2023,2020-2118,72.0,71.0,72.0
2023,2020-2119,80.0,71.0,78.0
2023,2020-212,60.0,54.0,81.0
2023,2020-2120,70.0,67.0,73.0
2023,2020-2121,80.0,76.0,80.0
2023,2020-2122,72.0,66.0,72.0
2023,2020-2123,67.0,64.0,69.0
2023,2020-2124,72.0,69.0,68.0
2023,2020-2125,59.0,55.0,58.0
2023,2020-2126,80.0,79.0,83.0
2023,2020-2127,71.0,62.0,78.0
2023,2020-2128,78.0,,73.0
2023,2020-2129,85.0,,82.0
2023,2020-213,66.0,63.0,64.0
2023,2020-2130,60.0,52.0,57.0
2023,2020-2131,71.0,68.0,77.0
2023,2020-2132,79.0,70.0,78.0
2023,2020-2133,63.0,55.0,67.0
2023,2020-2134,67.0,59.0,64.0
2023,2020-2135,61.0,,79.0
2023,2020-2136,71.0,64.0,90.0
2023,2020-2137,68.0,,68.0
2023,2020-2138,75.0,,75.0
2023,2020-2139,65.0,58.0,86.0
2023,2020-214,75.0,67.0,76.0
2023,2020-2140,71.0,69.0,71.0
2023,2020-2141,57.0,,59.0
2023,2020-2142,68.0,61.0,67.0
2023,2020-2143,52.0,49.0,53.0
2023,2020-2144,46.0,42.0,65.0
2023,2020-2145,64.0,62.0,59.0
2023,2020-2146,80.0,75.0,78.0
2023,2020-2147,55.0,54.0,56.0
2023,2020-2148,51.0,49.0,63.0
2023,2020-2149,71.0,66.0,69.0
2023,2020-215,51.0,44.0,57.0
2023,2020-2150,78.0,71.0,76.0
2023,2020-2151,85.0,82.0,83.0
2023,2020-2152,55.0,45.0,57.0
2023,2020-2153,69.0,,90.0
2023,2020-2154,62.0,54.0,61.0
2023,2020-2155,79.0,,75.0
2023,2020-2156,59.0,50.0,62.0
2023,2020-2157,78.0,70.0,76.0
2023,2020-2158,73.0,66.0,74.0
2023,2020-2159,70.0,66.0,72.0
2023,2020-216,75.0,68.0,70.0
2023,2020-2160,64.0,63.0,81.0
2023,2020-2161,61.0,52.0,59.0
2023,2020-2162,66.0,64.0,67.0
2023,2020-2163,75.0,67.0,87.0
2023,2020-2164,89.0,81.0,100.0
2023,2020-2165,54.0,46.0,53.0
2023,2020-2166,65.0,61.0,66.0
2023,2020-2167,70.0,61.0,67.0
2023,2020-2168,49.0,42.0,45.0
2023,2020-2169,61.0,58.0,65.0
2023,2020-217,74.0,,78.0
2023,2020-2170,75.0,,70.0
2023,2020-2171,75.0,,75.0
2023,2020-2172,71.0,62.0,67.0
2023,2020-2173,78.0,69.0,82.0
2023,2020-2174,63.0,53.0,60.0
2023,2020-2175,90.0,86.0,89.0
2023,2020-2176,53.0,,74.0
2023,2020-2177,74.0,71.0,70.0
2023,2020-2178,62.0,53.0,66.0
2023,2020-2179,64.0,58.0,71.0
2023,2020-218,62.0,57.0,62.0
2023,2020-2180,61.0,60.0,69.0
2023,2020-2181,53.0,,76.0
2023,2020-2182,64.0,60.0,80.0
2023,2020-2183,58.0,51.0,58.0
2023,2020-2184,67.0,58.0,63.0
2023,2020-2185,85.0,82.0,84.0
2023,2020-2186,61.0,,67.0
2023,2020-2187,53.0,48.0,49.0
2023,2020-2188,66.0,61.0,90.0
2023,2020-2189,69.0,59.0,80.0
2023,2020-219,68.0,66.0,71.0
2023,2020-2190,73.0,72.0,77.0
2023,2020-2191,61.0,57.0,63.0
2023,2020-2192,64.0,60.0,66.0
2023,2020-2193,68.0,64.0,72.0
2023,2020-2194,73.0,,71.0
2023,2020-2195,74.0,68.0,85.0
2023,2020-2196,77.0,74.0,96.0
2023,2020-2197,73.0,64.0,75.0
2023,2020-2198,60.0,52.0,69.0
2023,2020-2199,72.0,71.0,94.0
2023,2020-22,79.0,,75.0
2023,2020-220,52.0,51.0,52.0
2023,2020-2200,73.0,,69.0
2023,2020-2201,49.0,39.0,51.0
2023,2020-2202,62.0,54.0,58.0
2023,2020-2203,81.0,76.0,93.0
2023,2020-2204,65.0,,66.0
2023,2020-2205,77.0,72.0,72.0
2023,2020-2206,39.0,30.0,35.0
2023,2020-2207,38.0,34.0,40.0
2023,2020-2208,85.0,76.0,88.0
2023,2020-2209,63.0,60.0,79.0
2023,2020-221,71.0,70.0,89.0
2023,2020-2210,62.0,56.0,75.0
2023,2020-2211,75.0,73.0,95.0
2023,2020-2212,70.0,66.0,81.0
2023,2020-2213,77.0,73.0,76.0
2023,2020-2214,58.0,54.0,53.0
2023,2020-2215,64.0,62.0,60.0
2023,2020-2216,74.0,,90.0
2023,2020-2217,58.0,48.0,56.0
2023,2020-2218,87.0,82.0,82.0
2023,2020-2219,72.0,62.0,70.0
2023,2020-222,69.0,60.0,72.0
2023,2020-2220,81.0,77.0,85.0
2023,2020-2221,66.0,65.0,67.0
2023,2020-2222,77.0,76.0,75.0
2023,2020-2223,77.0,71.0,76.0
2023,2020-2224,55.0,45.0,59.0
2023,2020-2225,61.0,52.0,65.0
