starting_year,weekday,level,amount
2023,Tu,Fr,1.13
2023,Tu,So,22.95
2023,Fr,So,0.77
2023,Tu,Fr,19.47
2023,We,Fr,14.11
2023,Th,Fr,0.74
2023,Mo,So,22.23
2023,Th,Se,6.1
2023,Th,Fr,9.79
2023,Th,So,5.51
2023,Th,Se,21.06
2023,Th,Fr,0.69
2023,Mo,Fr,15.31
2023,Mo,Fr,19.17
2023,Tu,Fr,3.6
2023,Su,So,2.58
2023,Tu,Se,24.16
2023,Tu,So,8.6
2023,We,Fr,10.71
2023,Tu,So,25.95
2023,Mo,Fr,9.82
2023,Th,So,19.87
2023,Tu,Fr,19.32
2023,Mo,Se,35.95
2023,Mo,Ju,11.99
2023,Su,Fr,16.66
2023,Tu,So,12.96
2023,Tu,So,2.03
2023,Mo,Fr,3.35
2023,Fr,Ju,17.61
2023,We,Fr,19.53
2023,We,So,1.07
2023,Mo,Se,3.37
2023,Fr,So,18.8
2023,Tu,So,17.38
2023,Su,Fr,6.17
2023,We,So,25.78
2023,Mo,Fr,6.45
2023,Tu,Fr,5.37
2023,Tu,Ju,1.25
2023,We,Fr,11.32
2023,Tu,Fr,17.91
2023,We,Fr,8.22
2023,Sa,Fr,5.39
2023,Mo,Fr,5.2
2023,Sa,Fr,13.37
2023,Th,So,4.91
2023,Tu,So,17.61
2023,We,Ju,7.08
2023,Mo,Fr,11.63
2023,We,Fr,7.55
2023,Mo,So,18.27
2023,We,Ju,24.09
2023,Tu,Fr,15.19
2023,Tu,Fr,14.43
2023,Su,Se,41.3
2023,Mo,So,22.31
2023,We,Fr,8.93
2023,We,Fr,3.03
2023,Fr,Fr,14.28
2023,Tu,Fr,3.23
2023,Tu,Fr,13.01
2023,We,Fr,18.01
2023,Fr,Ju,26.38
2023,Tu,Fr,15.09
2023,Th,Fr,7.82
2023,We,So,10.65
2023,We,Ju,23.33
2023,Su,So,16.48
2023,Mo,Fr,16.15
2023,Mo,Se,23.76
2023,Su,Ju,33.28
2023,Tu,Ju,20.68
2023,We,So,19.77
2023,Su,Fr,8.74
2023,We,Fr,15.72
2023,Mo,Fr,15.99
2023,We,Se,27.46
2023,We,Se,1.13
2023,Su,Fr,10.27
2023,Tu,Fr,11.13
2023,Tu,Fr,13.06
2023,We,Fr,2.46
2023,Mo,Fr,7.25
2023,Su,So,0.13
2023,Fr,Se,7.49
2023,We,Fr,7.92
2023,We,Fr,17.72
2023,We,Fr,6.25
2023,Th,Fr,3.09
2023,Su,So,12.05
2023,Th,So,24.03
2023,Mo,Se,3.68
2023,We,Fr,11.65
2023,We,Fr,2.2
2023,Mo,Fr,4.35
2023,Mo,Fr,11.26
2023,We,Fr,2.85
2023,We,So,24.67
2023,Mo,Fr,0.83
2023,Fr,Se,5.84
2023,Su,Fr,16.55
2023,Th,Fr,17.3
2023,Tu,Se,40.49
2023,Tu,Ju,23.3
2023,Tu,Fr,18.16
2023,Th,So,17.32
2023,Tu,Fr,8.55
2023,Tu,So,3.33
2023,Th,Fr,6.7
2023,Th,So,17.44
2023,Th,Se,4.89
2023,Tu,Fr,19.23
2023,Tu,So,14.81
2023,Tu,Fr,4.19
2023,We,Ju,6.57
2023,Tu,So,20.79
2023,Fr,So,14.26
2023,Tu,So,1.11
2023,Mo,So,8.67
2023,We,Fr,14.88
2023,We,Fr,4.99
2023,Su,Fr,0.5
2023,Mo,Fr,7.47
2023,Th,Fr,5.48
2023,Tu,Fr,14.12
2023,Th,Ju,4.8
2023,Tu,Fr,12.27
2023,Su,Ju,31.01
2023,Th,Ju,6.27
2023,Mo,So,21.24
2023,Tu,Se,11.04
2023,Mo,Fr,6.63
2023,Su,Fr,11.66
2023,Mo,So,21.4
2023,We,So,0.02
2023,Mo,Fr,6.85
2023,We,Ju,13.47
2023,Tu,Fr,7.69
2023,Th,Fr,15.36
2023,Tu,Se,38.43
2023,We,Fr,10.88
2023,We,Fr,14.11
2023,Tu,Fr,11.57
2023,Mo,So,8.92
2023,We,So,23.03
2023,We,Fr,10.99
2023,Fr,Fr,10.94
2023,Mo,Fr,2.68
2023,We,Fr,12.68
2023,We,Se,12.83
2023,Th,Fr,11.78
2023,We,So,21.82
2023,Th,Ju,28.62
2023,Tu,Fr,15.14
2023,Th,Fr,12.88
2023,We,Fr,15.31
2023,Fr,Fr,16.89
2023,We,So,16.36
2023,We,Fr,5.58
2023,Tu,Fr,8.71
2023,We,So,11.56
2023,Th,Fr,19.46
2023,Tu,Ju,22.11
2023,Th,Fr,9.88
2023,Sa,Fr,1.17
2023,Tu,So,25.29
2023,Su,Fr,15.11
2023,Mo,So,8.84
2023,Mo,So,10.08
2023,Th,Fr,17.24
2023,We,Fr,0.81
2023,Tu,Fr,15.86
2023,Tu,Fr,14.14
2023,Th,Ju,14.51
2023,We,Fr,14.15
2023,Su,So,6.81
2023,We,Fr,8.31
2023,Su,Fr,7.71
2023,Mo,Fr,9.08
2023,We,So,10.99
2023,Tu,Fr,13.86
2023,Tu,So,0.16
2023,Th,Fr,16.79
2023,Th,Ju,20.07
2023,Th,Fr,17.93
2023,Mo,Fr,15.7
2023,We,So,11.56
2023,Th,Fr,14.09
2023,Th,Fr,16.81
2023,Tu,Fr,15.87
2023,Fr,Fr,13.96
2023,We,Fr,15.45
2023,Th,Fr,0.96
2023,Tu,So,12.34
2023,Th,So,8.01
2023,Mo,So,8.18
2023,Th,So,22.95
2023,Th,So,9.0
2023,Th,Fr,10.03
2023,Sa,Fr,9.09
2023,Fr,So,21.2
2023,Fr,So,24.2
2023,Mo,So,2.67
2023,Su,So,0.85
2023,Th,Fr,1.62
2023,Tu,Fr,9.91
2023,Tu,Fr,1.09
2023,Mo,So,19.01
2023,Mo,Fr,5.82
2023,Tu,Fr,18.91
2023,Mo,Se,13.71
2023,Th,Fr,8.52
2023,Mo,Fr,4.91
2023,Mo,Ju,32.17
2023,Tu,Fr,15.05
2023,Th,Fr,18.77
2023,Fr,Fr,11.29
2023,Th,Ju,11.94
2023,Mo,So,2.23
2023,Tu,Fr,2.07
2023,Fr,Fr,9.01
2023,Tu,Fr,10.55
2023,Th,Ju,12.5
2023,Th,Ju,7.52
2023,Mo,Ju,19.4
2023,Mo,So,8.14
2023,Th,So,18.94
2023,We,So,21.61
2023,Th,Ju,27.74
2023,We,So,6.92
2023,Tu,Fr,0.27
2023,Mo,So,16.87
2023,Fr,Ju,7.99
2023,Th,So,18.57
2023,Fr,So,6.14
2023,Tu,Fr,9.33
2023,Th,Ju,28.19
2023,Tu,Fr,14.63
2023,Tu,Fr,12.79
2023,Sa,So,23.38
2023,We,Fr,16.47
2023,We,So,15.89
2023,Tu,Fr,18.73
2023,We,Fr,1.85
2023,Mo,So,18.18
2023,Tu,Fr,8.52
2023,Th,Fr,5.32
2023,We,So,22.85
2023,We,Ju,29.14
2023,Tu,Fr,13.12
2023,Su,Fr,6.89
2023,We,Fr,7.85
2023,Su,Fr,13.33
2023,We,Fr,16.6
2023,Tu,Ju,9.58
2023,Tu,Fr,16.1
2023,Mo,So,8.59
2023,Tu,Fr,16.71
2023,Th,Fr,6.16
2023,We,Fr,0.38
2023,We,Fr,13.9
2023,Fr,Fr,14.14
2023,Tu,Fr,2.86
2023,Tu,So,17.07
2023,Th,Fr,16.71
2023,Mo,Ju,24.78
2023,Fr,Fr,3.61
2023,Tu,Se,31.03
2023,Tu,Ju,2.07
2023,Sa,Fr,8.41
2023,Mo,Se,35.58
2023,Fr,So,10.89
2023,Th,So,13.98
2023,We,Ju,14.1
2023,Su,So,12.93
2023,Fr,Ju,21.96
2023,Tu,So,3.97
2023,Mo,So,10.41
2023,Th,Fr,4.88
2023,Th,Fr,1.14
2023,We,Se,13.36
2023,Mo,Fr,12.59
2023,Th,Fr,1.85
2023,Mo,Ju,32.69
2023,We,Fr,11.82
2023,Sa,So,22.75
2023,Fr,So,2.51
2023,Th,So,4.54
2023,We,Fr,13.6
2023,Tu,Fr,14.33
2023,Tu,Se,15.9
2023,Th,Fr,2.34
2023,Su,Fr,11.94
2023,Fr,Fr,5.65
2023,Mo,Fr,18.03
2023,Su,So,3.42
2023,Th,Ju,33.51
2023,We,Fr,15.46
2023,We,Fr,9.33
2023,We,So,16.97
2023,We,Fr,8.75
2023,We,Ju,7.37
2023,Fr,Fr,6.32
2023,Tu,Fr,16.96
2023,We,Fr,9.49
2023,Tu,So,9.82
2023,Tu,So,0.7
2023,Tu,Ju,22.56
2023,Th,Fr,19.41
2023,Th,Fr,13.15
2023,Th,So,11.44
2023,We,Fr,13.21
2023,Mo,Fr,2.2
2023,Mo,Fr,11.33
2023,We,Se,29.96
2023,We,So,10.97
2023,We,Fr,5.36
2023,Mo,Fr,3.64
2023,Mo,Se,1.45
2023,Mo,So,19.94
2023,Tu,Fr,7.19
2023,We,Ju,2.79
2023,Mo,Fr,5.37
2023,Fr,Ju,8.05
2023,Mo,Fr,19.16
2023,Su,So,22.82
2023,Tu,Se,9.19
2023,Tu,Fr,8.72
2023,Th,Fr,16.73
2023,We,So,14.2
2023,We,Fr,0.74
2023,Fr,Fr,2.04
2023,Mo,Fr,0.64
2023,We,Fr,11.47
2023,We,Fr,9.24
2023,Mo,Fr,12.76
2023,Sa,Fr,6.17
2023,Th,Fr,2.34
2023,Tu,Ju,22.2
2023,Tu,Fr,16.61
2023,Th,Fr,1.62
2023,Mo,So,7.05
2023,Tu,Fr,5.87
2023,We,So,25.77
2023,Mo,Fr,9.62
2023,We,So,8.5
2023,Fr,So,16.72
2023,Tu,Fr,18.77
2023,Tu,Fr,4.53
2023,Th,Fr,13.69
2023,We,Se,40.44
2023,Fr,Ju,30.44
2023,Tu,So,15.15
2023,Th,Ju,14.93
2023,We,So,18.22
2023,We,Fr,1.42
2023,Mo,Fr,2.1
2023,Th,Se,3.6
2023,We,Fr,19.56
2023,We,So,11.1
2023,We,Fr,4.97
2023,We,Fr,13.61
2023,Tu,Fr,10.17
2023,Th,So,12.07
2023,Sa,Fr,0.83
2023,Sa,Fr,18.94
2023,Su,Fr,13.94
2023,Th,Fr,3.39
2023,We,Ju,2.93
2023,Th,Ju,21.17
2023,Tu,Fr,0.14
2023,Fr,Fr,6.75
2023,Fr,Fr,4.65
2023,Th,Fr,11.94
2023,We,Fr,17.21
2023,Th,Fr,18.38
2023,Mo,So,6.93
2023,Th,Fr,2.61
2023,Th,So,0.12
2023,Th,Fr,17.45
2023,Mo,Fr,13.11
2023,Tu,Fr,9.7
2023,Tu,Se,21.0
2023,Fr,So,15.03
2023,Su,Fr,4.29
2023,Tu,Fr,0.85
2023,Tu,Fr,19.42
2023,Tu,Ju,23.77
2023,Tu,Fr,6.01
2023,Th,Fr,2.64
2023,We,So,24.6
2023,Tu,Ju,30.62
2023,Mo,So,5.2
2023,Tu,Fr,2.38
2023,Fr,Fr,13.63
2023,Mo,Fr,17.98
2023,Fr,Se,26.55
2023,Tu,Ju,1.53
2023,Tu,Ju,12.94
2023,Th,Fr,18.77
2023,We,Ju,4.28
2023,Th,Fr,6.22
2023,Tu,Fr,5.49
2023,Fr,Fr,6.38
2023,We,Fr,4.65
2023,We,Se,21.16
2023,Th,So,1.28
2023,Th,Fr,8.45
2023,Tu,Fr,14.89
2023,We,Fr,10.92
2023,Su,Fr,2.07
2023,Mo,Fr,15.2
2023,Tu,Se,22.01
2023,Mo,Fr,7.37
2023,Th,Fr,8.53
2023,We,Fr,16.62
2023,We,Ju,11.37
2023,Mo,Fr,1.47
2023,Tu,Fr,1.85
2023,Th,Fr,5.66
2023,Tu,So,21.68
2023,Su,Fr,14.24
2023,Th,Fr,1.32
2023,Tu,Fr,18.14
2023,Mo,Fr,0.95
2023,Mo,Fr,17.48
2023,Mo,Fr,9.48
2023,Fr,Fr,12.79
2023,Tu,Ju,13.61
2023,Fr,Fr,9.52
2023,Mo,Fr,5.49
2023,Th,So,24.49
2023,Fr,So,5.66
2023,Th,Se,7.38
2023,Th,Ju,9.58
2023,Tu,Se,29.71
2023,Tu,Fr,11.12
2023,We,Fr,8.3
2023,We,So,0.48
2023,Th,Fr,13.72
2023,Fr,So,11.85
2023,Fr,Fr,19.89
2023,Mo,Se,14.11
2023,We,So,0.25
2023,Fr,Fr,13.11
2023,We,Ju,29.54
2023,Sa,Se,6.31
2023,Su,Fr,12.83
2023,Mo,Fr,9.67
2023,We,Se,2.82
2023,Tu,So,24.23
2023,Tu,Fr,12.6
2023,Tu,Fr,14.97
2023,We,Fr,3.46
2023,Mo,Fr,8.52
2023,Th,Fr,13.34
2023,Fr,Fr,12.47
2023,Th,Fr,19.84
2023,We,Fr,8.1
2023,Su,Ju,10.74
2023,Th,Se,39.2
2023,Fr,Fr,14.86
2023,Mo,Fr,5.14
2023,Mo,So,9.02
2023,We,Fr,15.28
2023,Th,Fr,2.79
2023,Tu,Ju,26.75
2023,Th,Fr,10.68
2023,We,Ju,0.75
2023,Tu,So,20.1
2023,We,Ju,27.37
2023,Th,Se,6.99
2023,Tu,So,15.07
2023,Sa,Se,22.43
2023,We,Fr,13.39
2023,We,Se,27.61
2023,Th,So,13.98
2023,We,Fr,5.97
2023,We,Fr,10.19
2023,Fr,Fr,17.7
2023,Fr,Ju,30.58
2023,We,Se,5.46
2023,We,Se,2.03
2023,Fr,Fr,13.96
2023,We,Fr,12.59
2023,Mo,Fr,3.38
2023,Tu,Fr,19.62
2023,Su,Ju,9.92
2023,We,Fr,9.36
2023,Th,Fr,16.77
2023,Th,Fr,3.08
2023,Sa,Fr,3.16
2023,We,So,0.8
2023,Tu,Se,33.44
2023,Mo,So,14.46
2023,Th,So,21.7
2023,Tu,So,19.66
2023,We,Fr,18.21
2023,Fr,Ju,2.46
2023,We,Fr,4.31
2023,Su,Fr,18.19
2023,Th,Fr,7.38
2023,We,Ju,26.22
2023,Fr,Se,20.31
2023,Fr,So,15.2
2023,Tu,Ju,8.59
2023,Th,Fr,14.42
2023,We,Fr,6.33
2023,Mo,Fr,7.82
2023,Th,Fr,8.47
2023,Mo,Ju,5.96
2023,We,Ju,9.36
2023,Fr,Fr,17.45
2023,Mo,Fr,16.03
2023,Mo,So,14.32
2023,Tu,So,0.26
2023,Fr,Fr,16.34
2023,Tu,Fr,9.07
2023,Th,So,15.5
2023,Mo,Fr,10.08
2023,Tu,Fr,12.93
2023,Mo,Fr,0.92
2023,Su,Se,16.08
2023,Th,Ju,15.27
2023,Th,So,24.53
2023,Tu,Ju,33.41
2023,We,Fr,12.24
2023,We,So,9.95
2023,Tu,Fr,0.91
2023,We,Fr,15.24
2023,Th,Fr,16.18
2023,Tu,Fr,18.93
2023,Th,Fr,9.69
2023,Mo,Fr,2.23
2023,We,Fr,13.2
2023,Mo,Ju,24.18
2023,We,Se,26.1
2023,Th,Fr,7.42
2023,Fr,Fr,13.64
2023,Sa,Fr,8.3
2023,Th,Se,11.81
2023,Th,Fr,9.35
2023,Tu,So,3.58
2023,We,Fr,3.12
2023,Tu,Fr,5.02
2023,Tu,So,0.67
2023,Th,So,1.71
2023,Fr,Se,40.3
2023,Tu,Fr,14.17
2023,Sa,Fr,16.53
2023,Fr,Fr,18.51
2023,We,Fr,16.17
2023,Su,Fr,5.34
2023,We,Fr,18.57
2023,Tu,Fr,3.43
2023,Mo,Fr,11.23
2023,We,Fr,13.49
2023,Tu,Fr,1.39
2023,We,Ju,26.45
2023,Tu,Fr,7.32
2023,We,Fr,12.22
2023,We,So,19.49
2023,Mo,Ju,0.41
2023,We,Fr,7.12
2023,Tu,So,13.49
2023,Th,Fr,1.89
2023,Tu,Fr,10.57
2023,Th,Fr,13.08
2023,Fr,Se,32.88
2023,Fr,Se,11.02
2023,Fr,So,23.92
2023,We,So,19.82
2023,Tu,Ju,18.13
2023,Mo,So,24.55
2023,Th,So,23.84
2023,Mo,Fr,6.28
2023,We,Fr,14.45
2023,Mo,Fr,14.88
2023,Tu,Fr,4.76
2023,We,Fr,10.3
2023,Mo,So,19.07
2023,Th,Fr,14.43
2023,We,Ju,18.88
2023,Tu,So,25.3
2023,Mo,Fr,5.5
2023,We,So,12.26
2023,We,Se,32.15
2023,Tu,Fr,12.9
2023,Mo,Fr,3.79
2023,Tu,So,2.6
2023,Tu,Fr,10.9
2023,We,Se,39.66
2023,We,Se,38.1
2023,Fr,Fr,4.36
2023,Mo,So,11.57
2023,Fr,Se,6.99
2023,Tu,Fr,4.41
2023,Th,Fr,0.98
2023,We,So,14.71
2023,Th,So,25.85
2023,Tu,Fr,2.37
2023,Th,So,6.24
2023,We,Se,14.76
2023,We,Ju,32.51
2023,Th,Se,32.55
2023,Th,So,4.55
2023,Mo,Se,35.48
2023,Fr,Fr,6.5
2023,Tu,So,13.25
2023,We,Fr,8.89
2023,Tu,Fr,4.93
2023,Su,Fr,4.28
2023,Fr,So,8.02
2023,Tu,Ju,29.81
2023,Mo,Fr,5.76
2023,Tu,Ju,28.83
2023,Mo,Fr,1.95
2023,We,Fr,18.78
2023,Fr,Fr,5.87
2023,Th,Fr,14.83
2023,We,Fr,18.17
2023,Tu,So,8.04
2023,Fr,Fr,18.1
2023,We,Fr,5.78
2023,We,So,9.63
2023,Th,Fr,1.75
2023,We,Fr,19.03
2023,Su,Se,29.66
2023,We,Fr,9.54
2023,We,Fr,6.67
2023,Fr,Ju,24.65
2023,Tu,Fr,10.1
2023,Th,Ju,2.48
2023,Tu,Fr,16.64
2023,Tu,Fr,3.25
2023,Tu,So,23.0
2023,Fr,Fr,3.26
2023,Mo,Ju,20.47
2023,Th,So,25.88
2023,Mo,Se,32.5
2023,Tu,So,23.44
2023,Th,Fr,16.62
2023,Th,Fr,14.24
2023,We,Fr,14.4
2023,Tu,So,2.64
2023,Mo,Fr,8.05
2023,Mo,So,12.16
2023,Fr,Se,12.17
2023,Su,Fr,19.44
2023,We,So,4.38
2023,Mo,Fr,19.17
2023,Tu,Fr,7.89
2023,Su,Se,5.4
2023,Tu,Se,29.29
2023,Mo,Fr,15.36
2023,We,Fr,13.89
2023,Su,Se,35.28
2023,Mo,Ju,30.62
2023,Mo,Ju,4.45
2023,We,Fr,11.48
2023,We,Fr,11.91
2023,Mo,Fr,9.4
2023,Mo,Ju,7.02
2023,Tu,Fr,1.29
2023,Tu,Fr,9.2
2023,Tu,Fr,8.8
2023,Tu,Fr,15.1
2023,Mo,Fr,18.41
2023,Th,Fr,2.55
2023,We,So,23.7
2023,Su,So,4.05
2023,We,Fr,4.04
2023,We,Fr,16.67
2023,Th,Fr,18.4
2023,Th,Ju,22.22
2023,Mo,Fr,8.8
2023,Fr,Ju,16.08
2023,Fr,Ju,5.3
2023,Mo,Se,12.63
2023,Sa,Fr,0.92
2023,Su,So,3.75
2023,Mo,Fr,3.6
2023,Th,Se,14.91
2023,Fr,Fr,7.61
2023,Fr,Fr,8.65
2023,We,So,17.84
2023,Mo,Se,28.24
2023,We,So,5.38
2023,Tu,Fr,17.52
2023,Tu,Fr,4.76
2023,We,Fr,5.75
2023,Mo,Fr,11.96
2023,We,Fr,5.53
2023,We,Ju,23.16
2023,Tu,Se,40.21
2023,Sa,Se,31.89
2023,Tu,Se,41.6
2023,Mo,Fr,10.05
2023,Tu,Fr,0.76
2023,Th,Fr,8.97
2023,Fr,Se,27.51
2023,We,Fr,4.39
2023,We,Se,21.86
2023,We,So,12.86
2023,We,Fr,10.5
2023,Th,Se,33.48
2023,We,Fr,5.51
2023,Th,Fr,17.19
2023,Tu,Fr,5.3
2023,We,Se,1.26
2023,We,Fr,9.51
2023,Fr,So,5.17
2023,Tu,Fr,12.63
2023,Tu,Fr,1.48
2023,Tu,Fr,1.51
2023,We,So,5.4
2023,Fr,Fr,10.87
2023,Th,Ju,8.71
2023,Th,Fr,10.07
2023,Mo,Ju,10.03
2023,Mo,Ju,0.8
2023,Fr,Fr,9.35
2023,Mo,Ju,28.77
2023,Fr,Ju,19.24
2023,Fr,Fr,12.25
2023,Tu,So,24.94
2023,Th,Ju,33.07
2023,Su,So,13.9
2023,Mo,Fr,11.67
2023,Mo,Fr,15.43
2023,Su,So,20.73
2023,Th,So,24.22
2023,Sa,So,3.64
2023,Th,So,18.44
2023,Th,So,6.74
2023,Fr,Ju,5.53
2023,Mo,Se,35.33
2023,Fr,Ju,11.44
2023,We,Se,15.59
2023,Mo,So,22.06
2023,We,Ju,14.31
2023,We,Ju,5.67
2023,We,Fr,6.83
2023,Mo,Fr,18.89
2023,Mo,Fr,17.47
2023,We,Fr,1.88
2023,Su,Ju,16.35
2023,We,Fr,15.05
2023,Sa,Ju,9.05
2023,Sa,Se,18.74
2023,Tu,Fr,7.18
2023,Mo,So,11.97
2023,Mo,So,9.14
2023,We,So,11.25
2023,Su,Ju,29.19
2023,We,So,3.96
2023,Tu,Fr,6.69
2023,Tu,Fr,16.88
2023,We,Fr,9.67
2023,We,Se,38.97
2023,Th,So,10.89
2023,Mo,Fr,9.11
2023,We,Fr,18.59
2023,Tu,Fr,11.9
2023,Tu,Fr,8.91
2023,We,Ju,0.35
2023,Tu,Fr,5.83
2023,Th,Fr,19.86
2023,Fr,Ju,24.6
2023,Sa,Fr,11.93
2023,We,So,2.38
2023,Th,Fr,0.38
2023,We,Fr,2.6
2023,Tu,Fr,5.0
2023,Tu,Ju,4.36
2023,Mo,Fr,1.72
2023,We,Fr,14.12
2023,Mo,Fr,11.43
2023,Th,Fr,1.12
2023,We,Fr,0.17
2023,Tu,Fr,12.22
2023,We,Fr,7.76
2023,Tu,Fr,1.52
2023,Su,So,10.03
2023,Fr,Se,29.4
2023,Mo,Fr,15.75
2023,Mo,Fr,6.27
2023,We,Ju,13.88
2023,Tu,Fr,7.46
2023,Th,Fr,11.79
2023,Tu,Fr,13.16
2023,Fr,Fr,3.24
2023,We,Fr,19.51
2023,Tu,Fr,1.79
2023,Tu,Ju,19.53
2023,Su,Ju,15.43
2023,Sa,Fr,18.07
2023,Th,Ju,10.68
2023,Th,Fr,3.48
2023,We,So,16.79
2023,Fr,Fr,6.3
2023,Mo,Fr,11.06
2023,Tu,Ju,30.06
2023,Th,Fr,11.19
2023,Fr,Fr,19.02
2023,We,So,25.03
2023,Mo,Fr,14.8
2023,Tu,Fr,16.39
2023,Tu,Fr,9.08
2023,Tu,Se,29.88
2023,Mo,Ju,33.54
2023,We,Fr,12.67
2023,We,Se,8.25
2023,Mo,Fr,17.41
2023,Tu,Fr,5.49
2023,Tu,Fr,9.8
2023,Tu,Se,5.43
2023,We,Fr,3.03
2023,Fr,So,12.03
2023,Tu,Ju,29.99
2023,We,Se,37.03
2023,Th,Fr,15.76
2023,We,Fr,0.88
2023,Mo,So,1.17
2023,Fr,Fr,15.17
2023,Tu,Fr,5.45
2023,We,So,9.32
2023,Fr,Fr,0.06
2023,Mo,Fr,11.89
2023,Tu,Se,1.07
2023,Mo,Ju,5.02
2023,We,So,4.14
2023,Fr,Se,0.96
2023,We,Fr,3.63
2023,Mo,So,6.12
2023,We,Fr,12.42
2023,Su,So,14.55
2023,Th,So,24.38
2023,Su,Fr,8.46
2023,Fr,Fr,10.63
2023,Mo,Fr,3.91
2023,Th,Fr,17.52
2023,Mo,Se,37.53
2023,We,Se,31.47
2023,Mo,So,10.35
2023,Tu,Ju,2.06
2023,Mo,Se,40.52
2023,We,Fr,19.51
2023,We,Fr,10.44
2023,We,Fr,12.68
2023,Fr,Fr,7.85
2023,Tu,Fr,7.6
2023,Tu,Fr,11.13
2023,Tu,Ju,10.29
2023,Th,Ju,16.87
2023,Th,Ju,29.3
2023,Su,Ju,32.84
2023,Th,Fr,1.11
2023,We,Fr,10.98
2023,Tu,Ju,25.94
2023,Tu,Fr,10.11
2023,Mo,Fr,16.02
2023,Th,Fr,0.69
2023,Tu,Fr,7.69
2023,We,Fr,9.46
2023,Tu,Se,6.43
2023,Fr,Ju,2.44
2023,We,Fr,8.78
2023,Th,Fr,14.09
2023,Mo,So,19.3
2023,We,So,10.03
2023,Tu,Fr,4.92
2023,Tu,So,1.72
2023,We,Fr,16.98
2023,Th,Fr,8.22
2023,Tu,Fr,15.41
2023,Th,So,9.77
2023,We,Fr,14.63
2023,Tu,Se,7.93
2023,We,Fr,3.13
2023,We,Fr,12.9
2023,We,So,4.99
2023,Th,Fr,1.13
2023,Tu,Ju,33.46
2023,Tu,So,10.85
2023,Th,Fr,14.86
2023,Th,Se,40.66
2023,Tu,Fr,10.09
2023,Tu,Fr,2.83
2023,Tu,So,1.02
2023,Fr,Fr,15.62
2023,Th,Fr,2.47
2023,Tu,Fr,16.74
2023,Tu,Fr,17.29
2023,Tu,Fr,3.68
2023,Mo,Ju,29.97
2023,We,Fr,4.43
2023,Fr,Fr,4.5
2023,Fr,So,21.46
2023,We,Fr,4.76
2023,We,Fr,13.15
2023,Fr,Fr,12.99
2023,We,Ju,12.94
2023,Th,Se,37.63
2023,Tu,Fr,13.68
2023,Fr,Fr,10.83
2023,Fr,Se,16.54
2023,We,So,13.98
2023,Tu,So,23.45
2023,Tu,Fr,14.3
2023,Tu,So,14.91
2023,Sa,Se,11.87
2023,We,Se,21.72
2023,Fr,Ju,30.42
2023,Th,Se,8.36
2023,Th,Se,31.42
2023,Tu,Fr,14.88
2023,We,Ju,26.63
2023,Su,Fr,12.96
2023,Tu,Fr,16.86
2023,Tu,Ju,27.34
2023,Th,Fr,18.82
2023,Fr,Se,18.96
2023,Tu,Ju,30.92
2023,We,So,5.08
2023,We,Ju,9.66
2023,Tu,So,8.29
2023,Tu,Fr,11.96
2023,Tu,So,6.62
2023,Tu,Fr,5.22
2023,Th,Ju,3.38
2023,We,Fr,7.13
2023,Tu,So,1.94
2023,Tu,So,3.2
2023,Th,Fr,3.48
2023,We,Se,33.15
2023,Tu,Fr,0.79
2023,Th,Fr,18.51
2023,Th,Fr,12.65
2023,Mo,Ju,31.94
2023,Mo,Fr,19.84
2023,We,Fr,9.68
2023,We,Fr,13.75
2023,Th,So,23.9
2023,Tu,So,20.43
2023,Th,Fr,13.93
2023,Tu,Fr,9.52
2023,Fr,Fr,16.37
2023,Tu,Fr,0.62
2023,We,So,2.52
2023,We,Se,34.95
2023,We,Fr,2.5
2023,Mo,Fr,11.25
2023,Th,Ju,1.77
2023,Th,Fr,2.92
2023,Mo,Fr,4.68
2023,Fr,Fr,6.29
2023,Fr,So,15.54
2023,We,Ju,22.49
2023,We,Ju,31.65
2023,We,So,2.83
2023,Tu,Ju,23.0
2023,Fr,So,12.25
2023,Th,Fr,17.82
2023,Mo,Fr,15.32
2023,We,Fr,1.1
2023,We,So,17.06
2023,Fr,Fr,6.46
2023,Th,Fr,4.54
2023,Th,Fr,18.76
2023,Th,Ju,0.69
2023,Tu,So,8.63
2023,Su,Fr,16.19
2023,Tu,Fr,0.59
2023,We,Fr,7.33
2023,Th,Fr,4.12
2023,Fr,Fr,13.22
2023,Th,Fr,4.33
2023,Mo,So,23.69
2023,Fr,Fr,1.78
2023,Fr,Ju,33.68
2023,Mo,Fr,5.43
2023,We,Fr,3.59
2023,Th,Ju,3.89
2023,Tu,So,23.73
2023,Fr,Se,31.91
2023,Th,Fr,14.8
2023,Th,Ju,25.83
2023,Sa,Ju,4.81
2023,Fr,Ju,13.16
2023,We,Fr,3.4
2023,Tu,So,17.66
2023,Mo,Fr,2.18
2023,We,Fr,2.8
2023,Mo,Fr,10.35
2023,Mo,So,1.29
2023,Tu,Ju,9.06
2023,We,So,21.63
2023,Tu,Fr,1.93
2023,Th,Fr,6.97
2023,Th,Fr,8.11
2023,Th,Ju,20.5
2023,Sa,Se,2.15
2023,Tu,Fr,0.44
2023,Tu,Fr,9.67
2023,Tu,Se,10.68
2023,Th,Fr,3.16
2023,We,Fr,14.5
2023,Tu,So,10.66
2023,We,Fr,17.45
2023,Tu,So,8.38
2023,We,So,9.17
2023,Mo,Fr,16.56
2023,Mo,Fr,19.5
2023,We,Fr,1.38
