student_id,starting_year,season,score
2020-999,2023,Fall,57
2020-1000,2023,Fall,58
2020-1001,2023,Fall,88
2020-1002,2023,Fall,62
2020-1003,2023,Fall,69
2020-1004,2023,Fall,64
2020-1005,2023,Fall,70
2020-1006,2023,Fall,63
2020-1007,2023,Fall,93
2020-1008,2023,Fall,60
2020-1009,2023,Fall,74
2020-1010,2023,Fall,76
2020-1011,2023,Fall,85
2020-1012,2023,Fall,84
2020-1013,2023,Fall,77
2020-1014,2023,Fall,66
2020-1015,2023,Fall,35
2020-1016,2023,Fall,71
2020-1017,2023,Fall,70
2020-1018,2023,Fall,70
2020-1019,2023,Fall,72
2020-1020,2023,Fall,78
2020-1021,2023,Fall,73
2020-1022,2023,Fall,77
2020-1023,2023,Fall,72
2020-1024,2023,Fall,81
2020-1025,2023,Fall,69
2020-1026,2023,Fall,74
2020-1027,2023,Fall,59
2020-1028,2023,Fall,68
2020-1029,2023,Fall,65
2020-1030,2023,Fall,51
2020-1031,2023,Fall,52
2020-1032,2023,Fall,59
2020-1033,2023,Fall,87
2020-1034,2023,Fall,69
2020-1035,2023,Fall,78
2020-1036,2023,Fall,70
2020-1037,2023,Fall,54
2020-1038,2023,Fall,71
2020-1039,2023,Fall,59
2020-1040,2023,Fall,40
2020-1041,2023,Fall,73
2020-1042,2023,Fall,78
2020-1043,2023,Fall,63
2020-1044,2023,Fall,69
2020-1045,2023,Fall,68
2020-1046,2023,Fall,53
2020-1047,2023,Fall,64
2020-1048,2023,Fall,69
2020-1049,2023,Fall,50
2020-1050,2023,Fall,70
2020-1051,2023,Fall,83
2020-1052,2023,Fall,79
2020-1053,2023,Fall,68
2020-1054,2023,Fall,88
2020-1055,2023,Fall,71
2020-1056,2023,Fall,65
2020-1057,2023,Fall,78
2020-1058,2023,Fall,74
2020-1059,2023,Fall,77
2020-1060,2023,Fall,70
2020-1061,2023,Fall,87
2020-1062,2023,Fall,73
2020-1063,2023,Fall,75
2020-1064,2023,Fall,59
2020-1065,2023,Fall,78
2020-1066,2023,Fall,64
2020-1067,2023,Fall,73
2020-1068,2023,Fall,78
2020-1069,2023,Fall,73
2020-1070,2023,Fall,53
2020-1071,2023,Fall,73
2020-1072,2023,Fall,83
2020-1073,2023,Fall,72
2020-1074,2023,Fall,61
2020-1075,2023,Fall,65
2020-1076,2023,Fall,61
2020-1077,2023,Fall,70
2020-1078,2023,Fall,61
2020-1079,2023,Fall,81
2020-1080,2023,Fall,75
2020-1081,2023,Fall,68
2020-1082,2023,Fall,77
2020-1083,2023,Fall,75
2020-1084,2023,Fall,74
2020-1085,2023,Fall,56
2020-1086,2023,Fall,70
2020-1087,2023,Fall,81
2020-1088,2023,Fall,64
2020-1089,2023,Fall,76
2020-1090,2023,Fall,68
2020-1091,2023,Fall,73
2020-1092,2023,Fall,56
2020-1093,2023,Fall,67
2020-1094,2023,Fall,88
2020-1095,2023,Fall,69
2020-1096,2023,Fall,58
2020-1097,2023,Fall,69
2020-1098,2023,Fall,69
2020-1099,2023,Fall,75
2020-1100,2023,Fall,43
2020-1101,2023,Fall,70
2020-1102,2023,Fall,65
2020-1103,2023,Fall,64
2020-1104,2023,Fall,79
2020-1105,2023,Fall,67
2020-1106,2023,Fall,70
2020-1107,2023,Fall,59
2020-1108,2023,Fall,74
2020-1109,2023,Fall,75
2020-1110,2023,Fall,86
2020-1111,2023,Fall,64
2020-1112,2023,Fall,76
2020-1113,2023,Fall,75
2020-1114,2023,Fall,68
2020-1115,2023,Fall,63
2020-1116,2023,Fall,70
2020-1117,2023,Fall,79
2020-1118,2023,Fall,77
2020-1119,2023,Fall,63
2020-1120,2023,Fall,67
2020-1121,2023,Fall,78
2020-1122,2023,Fall,78
2020-1123,2023,Fall,74
2020-1124,2023,Fall,79
2020-1125,2023,Fall,80
2020-1126,2023,Fall,62
2020-1127,2023,Fall,46
2020-1128,2023,Fall,72
2020-1129,2023,Fall,53
2020-1130,2023,Fall,66
2020-1131,2023,Fall,54
2020-1132,2023,Fall,71
2020-1133,2023,Fall,93
2020-1134,2023,Fall,85
2020-1135,2023,Fall,72
2020-1136,2023,Fall,62
2020-1137,2023,Fall,63
2020-1138,2023,Fall,61
2020-1139,2023,Fall,68
2020-1140,2023,Fall,49
2020-1141,2023,Fall,68
2020-1142,2023,Fall,85
2020-1143,2023,Fall,72
2020-1144,2023,Fall,70
2020-1145,2023,Fall,67
2020-1146,2023,Fall,67
2020-1147,2023,Fall,78
2020-1148,2023,Fall,64
2020-1149,2023,Fall,76
2020-1150,2023,Fall,68
2020-1151,2023,Fall,52
2020-1152,2023,Fall,65
2020-1153,2023,Fall,68
2020-1154,2023,Fall,74
2020-1155,2023,Fall,78
2020-1156,2023,Fall,81
2020-1157,2023,Fall,70
2020-1158,2023,Fall,75
2020-1159,2023,Fall,78
2020-1160,2023,Fall,69
2020-1161,2023,Fall,81
2020-1162,2023,Fall,70
2020-1163,2023,Fall,98
2020-1164,2023,Fall,88
2020-1165,2023,Fall,61
2020-1166,2023,Fall,65
2020-1167,2023,Fall,83
2020-1168,2023,Fall,81
2020-1169,2023,Fall,73
2020-1170,2023,Fall,75
2020-1171,2023,Fall,76
2020-1172,2023,Fall,61
2020-1173,2023,Fall,56
2020-1174,2023,Fall,57
2020-1175,2023,Fall,72
2020-1176,2023,Fall,53
2020-1177,2023,Fall,55
2020-1178,2023,Fall,68
2020-1179,2023,Fall,73
2020-1180,2023,Fall,68
2020-1181,2023,Fall,60
2020-1182,2023,Fall,79
2020-1183,2023,Fall,81
2020-1184,2023,Fall,76
2020-1185,2023,Fall,75
2020-1186,2023,Fall,81
2020-1187,2023,Fall,62
2020-1188,2023,Fall,64
2020-1189,2023,Fall,55
2020-1190,2023,Fall,61
2020-1191,2023,Fall,63
2020-1192,2023,Fall,65
2020-1193,2023,Fall,53
2020-1194,2023,Fall,77
2020-1195,2023,Fall,89
2020-1196,2023,Fall,73
2020-1197,2023,Fall,63
2020-1198,2023,Fall,67
2020-1199,2023,Fall,76
2020-1200,2023,Fall,60
2020-1201,2023,Fall,81
2020-1202,2023,Fall,62
2020-1203,2023,Fall,61
2020-1204,2023,Fall,79
2020-1205,2023,Fall,62
2020-1206,2023,Fall,70
2020-1207,2023,Fall,81
2020-1208,2023,Fall,77
2020-1209,2023,Fall,78
2020-1210,2023,Fall,77
2020-1211,2023,Fall,77
2020-1212,2023,Fall,73
2020-1213,2023,Fall,61
2020-1214,2023,Fall,60
2020-1215,2023,Fall,74
2020-1216,2023,Fall,64
2020-1217,2023,Fall,76
2020-1218,2023,Fall,85
2020-1219,2023,Fall,78
2020-1220,2023,Fall,70
2020-1221,2023,Fall,72
2020-1222,2023,Fall,78
2020-1223,2023,Fall,60
2020-1224,2023,Fall,48
2020-1225,2023,Fall,57
2020-1226,2023,Fall,60
2020-1227,2023,Fall,63
2020-1228,2023,Fall,74
2020-1229,2023,Fall,52
2020-1230,2023,Fall,64
2020-1231,2023,Fall,70
2020-1232,2023,Fall,73
2020-1233,2023,Fall,68
2020-1234,2023,Fall,75
2020-1235,2023,Fall,77
2020-1236,2023,Fall,61
2020-1237,2023,Fall,59
2020-1238,2023,Fall,88
2020-1239,2023,Fall,59
2020-1240,2023,Fall,67
2020-1241,2023,Fall,48
2020-1242,2023,Fall,67
2020-1243,2023,Fall,63
2020-1244,2023,Fall,73
2020-1245,2023,Fall,79
2020-1246,2023,Fall,64
2020-1247,2023,Fall,69
2020-1248,2023,Fall,76
2020-1249,2023,Fall,71
2020-1250,2023,Fall,72
2020-1251,2023,Fall,39
2020-1252,2023,Fall,83
2020-1253,2023,Fall,72
2020-1254,2023,Fall,71
2020-1255,2023,Fall,79
2020-1256,2023,Fall,67
2020-1257,2023,Fall,92
2020-1258,2023,Fall,84
2020-1259,2023,Fall,76
2020-1260,2023,Fall,57
2020-1261,2023,Fall,66
2020-1262,2023,Fall,43
2020-1263,2023,Fall,61
2020-1264,2023,Fall,72
2020-1265,2023,Fall,70
2020-1266,2023,Fall,77
2020-1267,2023,Fall,68
2020-1268,2023,Fall,92
2020-1269,2023,Fall,74
2020-1270,2023,Fall,70
2020-1271,2023,Fall,86
2020-1272,2023,Fall,80
2020-1273,2023,Fall,73
2020-1274,2023,Fall,73
2020-1275,2023,Fall,61
2020-1276,2023,Fall,45
2020-1277,2023,Fall,65
2020-1278,2023,Fall,69
2020-1279,2023,Fall,77
2020-1280,2023,Fall,64
2020-1281,2023,Fall,52
2020-1282,2023,Fall,65
2020-1283,2023,Fall,63
2020-1284,2023,Fall,81
2020-1285,2023,Fall,37
2020-1286,2023,Fall,64
2020-1287,2023,Fall,85
2020-1288,2023,Fall,59
2020-1289,2023,Fall,84
2020-1290,2023,Fall,75
2020-1291,2023,Fall,85
2020-1292,2023,Fall,67
2020-1293,2023,Fall,82
2020-1294,2023,Fall,86
2020-1295,2023,Fall,55
2020-1296,2023,Fall,57
2020-1297,2023,Fall,77
2020-1298,2023,Fall,75
2020-1299,2023,Fall,82
2020-1300,2023,Fall,80
2020-1301,2023,Fall,68
2020-1302,2023,Fall,66
2020-1303,2023,Fall,54
2020-1304,2023,Fall,60
2020-1305,2023,Fall,66
2020-1306,2023,Fall,70
2020-1307,2023,Fall,80
2020-1308,2023,Fall,56
2020-1309,2023,Fall,86
2020-1310,2023,Fall,70
2020-1311,2023,Fall,71
2020-1312,2023,Fall,63
2020-1313,2023,Fall,89
2020-1314,2023,Fall,73
2020-1315,2023,Fall,65
2020-1316,2023,Fall,48
2020-1317,2023,Fall,75
2020-1318,2023,Fall,75
2020-1319,2023,Fall,52
2020-1320,2023,Fall,57
2020-1321,2023,Fall,70
2020-1322,2023,Fall,68
2020-1323,2023,Fall,69
2020-1324,2023,Fall,67
2020-1325,2023,Fall,61
2020-1326,2023,Fall,57
2020-1327,2023,Fall,54
2020-1328,2023,Fall,88
2020-1329,2023,Fall,67
2020-1330,2023,Fall,86
2020-1331,2023,Fall,80
2020-1332,2023,Fall,60
2020-1333,2023,Fall,70
2020-1334,2023,Fall,75
2020-1335,2023,Fall,62
2020-1336,2023,Fall,80
2020-1337,2023,Fall,76
2020-1338,2023,Fall,55
2020-1339,2023,Fall,65
2020-1340,2023,Fall,70
2020-1341,2023,Fall,61
2020-1342,2023,Fall,62
2020-1343,2023,Fall,70
2020-1344,2023,Fall,73
2020-1345,2023,Fall,50
2020-1346,2023,Fall,59
2020-1347,2023,Fall,66
2020-1348,2023,Fall,64
2020-1349,2023,Fall,69
2020-1350,2023,Fall,68
2020-1351,2023,Fall,71
2020-1352,2023,Fall,74
2020-1353,2023,Fall,67
2020-1354,2023,Fall,68
2020-1355,2023,Fall,71
2020-1356,2023,Fall,72
2020-1357,2023,Fall,74
2020-1358,2023,Fall,58
2020-1359,2023,Fall,68
2020-1360,2023,Fall,63
2020-1361,2023,Fall,72
2020-1362,2023,Fall,43
2020-1363,2023,Fall,77
2020-1364,2023,Fall,59
2020-1365,2023,Fall,78
2020-1366,2023,Fall,63
2020-1367,2023,Fall,82
2020-1368,2023,Fall,62
2020-1369,2023,Fall,69
2020-1370,2023,Fall,77
2020-1371,2023,Fall,75
2020-1372,2023,Fall,85
2020-1373,2023,Fall,78
2020-1374,2023,Fall,67
2020-1375,2023,Fall,63
2020-1376,2023,Fall,64
2020-1377,2023,Fall,75
2020-1378,2023,Fall,72
2020-1379,2023,Fall,76
2020-1380,2023,Fall,74
2020-1381,2023,Fall,81
2020-1382,2023,Fall,67
2020-1383,2023,Fall,80
2020-1384,2023,Fall,63
2020-1385,2023,Fall,70
2020-1386,2023,Fall,82
2020-1387,2023,Fall,72
2020-1388,2023,Fall,72
2020-1389,2023,Fall,89
2020-1390,2023,Fall,80
2020-1391,2023,Fall,71
2020-1392,2023,Fall,58
2020-1393,2023,Fall,72
2020-1394,2023,Fall,88
2020-1395,2023,Fall,62
2020-1396,2023,Fall,55
2020-1397,2023,Fall,76
2020-1398,2023,Fall,60
2020-1399,2023,Fall,74
2020-1400,2023,Fall,70
2020-1401,2023,Fall,73
2020-1402,2023,Fall,83
2020-1403,2023,Fall,79
2020-1404,2023,Fall,76
2020-1405,2023,Fall,88
2020-1406,2023,Fall,78
2020-1407,2023,Fall,65
2020-1408,2023,Fall,73
2020-1409,2023,Fall,61
2020-1410,2023,Fall,69
2020-1411,2023,Fall,74
2020-1412,2023,Fall,54
2020-1413,2023,Fall,72
2020-1414,2023,Fall,90
2020-1415,2023,Fall,86
2020-1416,2023,Fall,94
2020-1417,2023,Fall,75
2020-1418,2023,Fall,78
2020-1419,2023,Fall,66
2020-1420,2023,Fall,68
2020-1421,2023,Fall,64
2020-1422,2023,Fall,66
2020-1423,2023,Fall,67
2020-1424,2023,Fall,78
2020-1425,2023,Fall,74
2020-1426,2023,Fall,49
2020-1427,2023,Fall,71
2020-1428,2023,Fall,65
2020-1429,2023,Fall,70
2020-1430,2023,Fall,70
2020-1431,2023,Fall,60
2020-1432,2023,Fall,84
2020-1433,2023,Fall,66
2020-1434,2023,Fall,64
2020-1435,2023,Fall,72
2020-1436,2023,Fall,50
2020-1437,2023,Fall,72
2020-1438,2023,Fall,69
2020-1439,2023,Fall,68
2020-1440,2023,Fall,77
2020-1441,2023,Fall,62
2020-1442,2023,Fall,56
2020-1443,2023,Fall,70
2020-1444,2023,Fall,99
2020-1445,2023,Fall,75
2020-1446,2023,Fall,66
2020-1447,2023,Fall,62
2020-1448,2023,Fall,64
2020-1449,2023,Fall,72
2020-1450,2023,Fall,60
2020-1451,2023,Fall,70
2020-1452,2023,Fall,64
2020-1453,2023,Fall,74
2020-1454,2023,Fall,53
2020-1455,2023,Fall,71
2020-1456,2023,Fall,72
2020-1457,2023,Fall,82
2020-1458,2023,Fall,83
2020-1459,2023,Fall,63
2020-1460,2023,Fall,83
2020-1461,2023,Fall,67
2020-1462,2023,Fall,60
2020-1463,2023,Fall,65
2020-1464,2023,Fall,79
2020-1465,2023,Fall,57
2020-1466,2023,Fall,74
2020-1467,2023,Fall,59
2020-1468,2023,Fall,79
2020-1469,2023,Fall,65
2020-1470,2023,Fall,74
2020-1471,2023,Fall,80
2020-1472,2023,Fall,73
2020-1473,2023,Fall,61
2020-1474,2023,Fall,69
2020-1475,2023,Fall,62
2020-1476,2023,Fall,79
2020-1477,2023,Fall,66
2020-1478,2023,Fall,58
2020-1479,2023,Fall,59
2020-1480,2023,Fall,64
2020-1481,2023,Fall,62
2020-1482,2023,Fall,73
2020-1483,2023,Fall,68
2020-1484,2023,Fall,63
2020-1485,2023,Fall,89
2020-1486,2023,Fall,74
2020-1487,2023,Fall,71
2020-1488,2023,Fall,63
2020-1489,2023,Fall,55
2020-1490,2023,Fall,64
2020-1491,2023,Fall,46
2020-1492,2023,Fall,79
2020-1493,2023,Fall,58
2020-1494,2023,Fall,65
2020-1495,2023,Fall,73
2020-1496,2023,Fall,69
2020-1497,2023,Fall,89
2020-1498,2023,Fall,82
2020-1499,2023,Fall,63
2020-1500,2023,Fall,78
2020-1501,2023,Fall,74
2020-1502,2023,Fall,72
2020-1503,2023,Fall,87
2020-1504,2023,Fall,61
2020-1505,2023,Fall,63
2020-1506,2023,Fall,68
2020-1507,2023,Fall,70
2020-1508,2023,Fall,62
2020-1509,2023,Fall,83
2020-1510,2023,Fall,66
2020-1511,2023,Fall,57
2020-1512,2023,Fall,60
2020-1513,2023,Fall,59
2020-1514,2023,Fall,78
2020-1515,2023,Fall,67
2020-1516,2023,Fall,70
2020-1517,2023,Fall,78
2020-1518,2023,Fall,55
2020-1519,2023,Fall,72
2020-1520,2023,Fall,65
2020-1521,2023,Fall,87
2020-1522,2023,Fall,78
2020-1523,2023,Fall,70
2020-1524,2023,Fall,68
2020-1525,2023,Fall,58
2020-1526,2023,Fall,67
2020-1527,2023,Fall,90
2020-1528,2023,Fall,58
2020-1529,2023,Fall,65
2020-1530,2023,Fall,61
2020-1531,2023,Fall,84
2020-1532,2023,Fall,65
2020-1533,2023,Fall,71
2020-1534,2023,Fall,72
2020-1535,2023,Fall,71
2020-1536,2023,Fall,54
2020-1537,2023,Fall,66
2020-1538,2023,Fall,66
2020-1539,2023,Fall,76
2020-1540,2023,Fall,61
2020-1541,2023,Fall,83
2020-1542,2023,Fall,56
2020-1543,2023,Fall,83
2020-1544,2023,Fall,71
2020-1545,2023,Fall,68
2020-1546,2023,Fall,62
2020-1547,2023,Fall,74
2020-1548,2023,Fall,59
2020-1549,2023,Fall,78
2020-1550,2023,Fall,79
2020-1551,2023,Fall,68
2020-1552,2023,Fall,60
2020-1553,2023,Fall,72
2020-1554,2023,Fall,69
2020-1555,2023,Fall,67
2020-1556,2023,Fall,61
2020-1557,2023,Fall,65
2020-1558,2023,Fall,68
2020-1559,2023,Fall,79
2020-1560,2023,Fall,61
2020-1561,2023,Fall,74
2020-1562,2023,Fall,68
2020-1563,2023,Fall,82
2020-1564,2023,Fall,83
2020-1565,2023,Fall,74
2020-1566,2023,Fall,58
2020-1567,2023,Fall,76
2020-1568,2023,Fall,76
2020-1569,2023,Fall,75
2020-1570,2023,Fall,65
2020-1571,2023,Fall,73
2020-1572,2023,Fall,64
2020-1573,2023,Fall,55
2020-1574,2023,Fall,73
2020-1575,2023,Fall,69
2020-1576,2023,Fall,70
2020-1577,2023,Fall,71
2020-1578,2023,Fall,72
2020-1579,2023,Fall,41
2020-1580,2023,Fall,81
2020-1581,2023,Fall,73
2020-1582,2023,Fall,92
2020-1583,2023,Fall,65
2020-1584,2023,Fall,69
2020-1585,2023,Fall,75
2020-1586,2023,Fall,54
2020-1587,2023,Fall,72
2020-1588,2023,Fall,61
2020-1589,2023,Fall,78
2020-1590,2023,Fall,68
2020-1591,2023,Fall,74
2020-1592,2023,Fall,64
2020-1593,2023,Fall,71
2020-1594,2023,Fall,65
2020-1595,2023,Fall,53
2020-1596,2023,Fall,84
2020-1597,2023,Fall,66
2020-1598,2023,Fall,62
2020-1599,2023,Fall,59
2020-1600,2023,Fall,61
2020-1601,2023,Fall,72
2020-1602,2023,Fall,66
2020-1603,2023,Fall,79
2020-1604,2023,Fall,67
2020-1605,2023,Fall,75
2020-1606,2023,Fall,71
2020-1607,2023,Fall,76
2020-1608,2023,Fall,61
2020-1609,2023,Fall,60
2020-1610,2023,Fall,72
2020-1611,2023,Fall,59
2020-1612,2023,Fall,45
2020-1613,2023,Fall,87
2020-1614,2023,Fall,60
2020-1615,2023,Fall,74
2020-1616,2023,Fall,57
2020-1617,2023,Fall,63
2020-1618,2023,Fall,73
2020-1619,2023,Fall,74
2020-1620,2023,Fall,67
2020-1621,2023,Fall,84
2020-1622,2023,Fall,56
2020-1623,2023,Fall,71
2020-1624,2023,Fall,87
2020-1625,2023,Fall,50
2020-1626,2023,Fall,65
2020-1627,2023,Fall,90
2020-1628,2023,Fall,64
2020-1629,2023,Fall,68
2020-1630,2023,Fall,70
2020-1631,2023,Fall,54
2020-1632,2023,Fall,59
2020-1633,2023,Fall,80
2020-1634,2023,Fall,76
2020-1635,2023,Fall,73
2020-1636,2023,Fall,70
2020-1637,2023,Fall,51
2020-1638,2023,Fall,55
2020-1639,2023,Fall,67
2020-1640,2023,Fall,71
2020-1641,2023,Fall,69
2020-1642,2023,Fall,74
2020-1643,2023,Fall,83
2020-1644,2023,Fall,87
2020-1645,2023,Fall,52
2020-1646,2023,Fall,48
2020-1647,2023,Fall,49
2020-1648,2023,Fall,59
2020-1649,2023,Fall,88
2020-1650,2023,Fall,72
2020-1651,2023,Fall,52
2020-1652,2023,Fall,84
2020-1653,2023,Fall,68
2020-1654,2023,Fall,76
2020-1655,2023,Fall,78
2020-1656,2023,Fall,80
2020-1657,2023,Fall,74
2020-1658,2023,Fall,81
2020-1659,2023,Fall,63
2020-1660,2023,Fall,66
2020-1661,2023,Fall,70
2020-1662,2023,Fall,71
2020-1663,2023,Fall,71
2020-1664,2023,Fall,87
2020-1665,2023,Fall,64
2020-1666,2023,Fall,74
2020-1667,2023,Fall,60
2020-1668,2023,Fall,76
2020-1669,2023,Fall,70
2020-1670,2023,Fall,72
2020-1671,2023,Fall,72
2020-1672,2023,Fall,71
2020-1673,2023,Fall,53
2020-1674,2023,Fall,91
2020-1675,2023,Fall,66
2020-1676,2023,Fall,62
2020-1677,2023,Fall,48
2020-1678,2023,Fall,81
2020-1679,2023,Fall,73
2020-1680,2023,Fall,51
2020-1681,2023,Fall,85
2020-1682,2023,Fall,68
2020-1683,2023,Fall,57
2020-1684,2023,Fall,66
2020-1685,2023,Fall,61
2020-1686,2023,Fall,69
2020-1687,2023,Fall,73
2020-1688,2023,Fall,61
2020-1689,2023,Fall,57
2020-1690,2023,Fall,70
2020-1691,2023,Fall,94
2020-1692,2023,Fall,79
2020-1693,2023,Fall,76
2020-1694,2023,Fall,82
2020-1695,2023,Fall,70
2020-1696,2023,Fall,58
2020-1697,2023,Fall,61
2020-1698,2023,Fall,77
2020-1699,2023,Fall,63
2020-1700,2023,Fall,71
2020-1701,2023,Fall,65
2020-1702,2023,Fall,78
2020-1703,2023,Fall,65
2020-1704,2023,Fall,67
2020-1705,2023,Fall,89
2020-1706,2023,Fall,78
2020-1707,2023,Fall,44
2020-1708,2023,Fall,59
2020-1709,2023,Fall,68
2020-1710,2023,Fall,77
2020-1711,2023,Fall,69
2020-1712,2023,Fall,64
2020-1713,2023,Fall,76
2020-1714,2023,Fall,73
2020-1715,2023,Fall,89
2020-1716,2023,Fall,79
2020-1717,2023,Fall,49
2020-1718,2023,Fall,76
2020-1719,2023,Fall,76
2020-1720,2023,Fall,65
2020-1721,2023,Fall,69
2020-1722,2023,Fall,85
2020-1723,2023,Fall,55
2020-1724,2023,Fall,69
2020-1725,2023,Fall,67
2020-1726,2023,Fall,65
2020-1727,2023,Fall,79
2020-1728,2023,Fall,90
2020-1729,2023,Fall,72
2020-1730,2023,Fall,64
2020-1731,2023,Fall,63
2020-1732,2023,Fall,81
2020-1733,2023,Fall,60
2020-1734,2023,Fall,74
2020-1735,2023,Fall,79
2020-1736,2023,Fall,71
2020-1737,2023,Fall,87
2020-1738,2023,Fall,85
2020-1739,2023,Fall,66
2020-1740,2023,Fall,60
2020-1741,2023,Fall,60
2020-1742,2023,Fall,59
2020-1743,2023,Fall,61
2020-1744,2023,Fall,64
2020-1745,2023,Fall,85
2020-1746,2023,Fall,64
2020-1747,2023,Fall,77
2020-1748,2023,Fall,49
2020-1749,2023,Fall,63
2020-1750,2023,Fall,69
2020-1751,2023,Fall,69
2020-1752,2023,Fall,78
2020-1753,2023,Fall,74
2020-1754,2023,Fall,68
2020-1755,2023,Fall,68
2020-1756,2023,Fall,83
2020-1757,2023,Fall,86
2020-1758,2023,Fall,69
2020-1759,2023,Fall,55
2020-1760,2023,Fall,97
2020-1761,2023,Fall,62
2020-1762,2023,Fall,56
2020-1763,2023,Fall,66
2020-1764,2023,Fall,67
2020-1765,2023,Fall,64
2020-1766,2023,Fall,77
2020-1767,2023,Fall,80
2020-1768,2023,Fall,68
2020-1769,2023,Fall,55
2020-1770,2023,Fall,61
2020-1771,2023,Fall,70
2020-1772,2023,Fall,94
2020-1773,2023,Fall,62
2020-1774,2023,Fall,61
2020-1775,2023,Fall,71
2020-1776,2023,Fall,82
2020-1777,2023,Fall,76
2020-1778,2023,Fall,59
2020-1779,2023,Fall,95
2020-1780,2023,Fall,58
2020-1781,2023,Fall,81
2020-1782,2023,Fall,54
2020-1783,2023,Fall,68
2020-1784,2023,Fall,81
2020-1785,2023,Fall,47
2020-1786,2023,Fall,78
2020-1787,2023,Fall,75
2020-1788,2023,Fall,70
2020-1789,2023,Fall,57
2020-1790,2023,Fall,73
2020-1791,2023,Fall,75
2020-1792,2023,Fall,56
2020-1793,2023,Fall,63
2020-1794,2023,Fall,79
2020-1795,2023,Fall,67
2020-1796,2023,Fall,68
2020-1797,2023,Fall,42
2020-1798,2023,Fall,57
2020-1799,2023,Fall,71
2020-1800,2023,Fall,57
2020-1801,2023,Fall,74
2020-1802,2023,Fall,69
2020-1803,2023,Fall,65
2020-1804,2023,Fall,69
2020-1805,2023,Fall,87
2020-1806,2023,Fall,51
2020-1807,2023,Fall,54
2020-1808,2023,Fall,73
2020-1809,2023,Fall,78
2020-1810,2023,Fall,68
2020-1811,2023,Fall,74
2020-1812,2023,Fall,67
2020-1813,2023,Fall,62
2020-1814,2023,Fall,61
2020-1815,2023,Fall,58
2020-1816,2023,Fall,68
2020-1817,2023,Fall,66
2020-1818,2023,Fall,68
2020-1819,2023,Fall,91
2020-1820,2023,Fall,79
2020-1821,2023,Fall,60
2020-1822,2023,Fall,56
2020-1823,2023,Fall,86
2020-1824,2023,Fall,79
2020-1825,2023,Fall,56
2020-1826,2023,Fall,63
2020-1827,2023,Fall,66
2020-1828,2023,Fall,74
2020-1829,2023,Fall,80
2020-1830,2023,Fall,64
2020-1831,2023,Fall,73
2020-1832,2023,Fall,78
2020-1833,2023,Fall,89
2020-1834,2023,Fall,69
2020-1835,2023,Fall,65
2020-1836,2023,Fall,76
2020-1837,2023,Fall,70
2020-1838,2023,Fall,60
2020-1839,2023,Fall,73
2020-1840,2023,Fall,69
2020-1841,2023,Fall,70
2020-1842,2023,Fall,65
2020-1843,2023,Fall,68
2020-1844,2023,Fall,51
2020-1845,2023,Fall,75
2020-1846,2023,Fall,80
2020-1847,2023,Fall,57
2020-1848,2023,Fall,73
2020-1849,2023,Fall,52
2020-1850,2023,Fall,58
2020-1851,2023,Fall,65
2020-1852,2023,Fall,60
2020-1853,2023,Fall,66
2020-1854,2023,Fall,71
2020-1855,2023,Fall,69
2020-1856,2023,Fall,77
2020-1857,2023,Fall,89
2020-1858,2023,Fall,72
2020-1859,2023,Fall,58
2020-1860,2023,Fall,71
2020-1861,2023,Fall,75
2020-1862,2023,Fall,58
2020-1863,2023,Fall,61
2020-1864,2023,Fall,74
2020-1865,2023,Fall,75
2020-1866,2023,Fall,72
2020-1867,2023,Fall,75
2020-1868,2023,Fall,57
2020-1869,2023,Fall,80
2020-1870,2023,Fall,69
2020-1871,2023,Fall,70
2020-1872,2023,Fall,67
2020-1873,2023,Fall,50
2020-1874,2023,Fall,61
2020-1875,2023,Fall,65
2020-1876,2023,Fall,73
2020-1877,2023,Fall,72
2020-1878,2023,Fall,67
2020-1879,2023,Fall,73
2020-1880,2023,Fall,86
2020-1881,2023,Fall,39
2020-1882,2023,Fall,63
2020-1883,2023,Fall,71
2020-1884,2023,Fall,72
2020-1885,2023,Fall,63
2020-1886,2023,Fall,77
2020-1887,2023,Fall,68
2020-1888,2023,Fall,82
2020-1889,2023,Fall,75
2020-1890,2023,Fall,87
2020-1891,2023,Fall,76
2020-1892,2023,Fall,74
2020-1893,2023,Fall,66
2020-1894,2023,Fall,75
2020-1895,2023,Fall,70
2020-1896,2023,Fall,82
2020-1897,2023,Fall,52
2020-1898,2023,Fall,70
2020-1899,2023,Fall,74
2020-1900,2023,Fall,67
2020-1901,2023,Fall,79
2020-1902,2023,Fall,76
2020-1903,2023,Fall,71
2020-1904,2023,Fall,76
2020-1905,2023,Fall,72
2020-1906,2023,Fall,71
2020-1907,2023,Fall,72
2020-1908,2023,Fall,66
2020-1909,2023,Fall,70
2020-1910,2023,Fall,66
2020-1911,2023,Fall,59
2020-1912,2023,Fall,74
2020-1913,2023,Fall,79
2020-1914,2023,Fall,93
2020-1915,2023,Fall,77
2020-1916,2023,Fall,75
2020-1917,2023,Fall,63
2020-1918,2023,Fall,64
2020-1919,2023,Fall,83
2020-1920,2023,Fall,66
2020-1921,2023,Fall,55
2020-1922,2023,Fall,66
2020-1923,2023,Fall,75
2020-1924,2023,Fall,61
2020-1925,2023,Fall,63
2020-1926,2023,Fall,53
2020-1927,2023,Fall,86
2020-1928,2023,Fall,67
2020-1929,2023,Fall,67
2020-1930,2023,Fall,80
